,username,date,content,user_location,bulan
10,cakmangnow_alb,2021-01-13 15:37:50+00:00,"Sebelum di suntik Vaksin seperti #RaffiAhmad, kita ngopi² dulu 😃 https://t.co/FW56AvLFDg",Kalimantan Selatan,Januari
11,PolresBuleleng,2021-01-13 04:41:42+00:00,"Presiden Jokowi menyatakan akan menjadi orang pertama yang disuntikkan vaksin Covid-19
#VaksinasiMelawanPandemi https://t.co/jwvvDe0JTu",Kalimantan Selatan,Januari
12,NoviNFau,2021-01-13 04:34:47+00:00,@Muhamma47251081 @Izask3 @icechocovanilly @hyrupskuyliving @detikcom @detikHealth Maksudnya di senovac itu. Kan harga vaksinnya berfariasi. Masih dalam 1 perusahaan. Vaksin yg disuntikkan ke pak jokowi itu,Kalimantan Selatan,Januari
13,mpujayaprema,2021-01-12 12:35:02+00:00,@johanadhi Vaksin merek apa pun gak peduli. Tanpa merek juga gak apa. Vaksin gak halal pun mau. Sudah 10 bln melawan corona gak jelas hasilnya...,Kalimantan Selatan,Januari
14,mpujayaprema,2021-01-12 12:16:31+00:00,"Saya siap divaksin di Bali. Orang pertama, kedua, kesepuluh, keseratus... siap.
Tp usia saya jelang 70 th dan vaksin sesuai aturan yg saya terima prioritas untuk usia 18 - 59 th. Bgmana dong?
https://t.co/55cn91fiTH",Kalimantan Selatan,Januari
15,mpujayaprema,2021-01-12 12:15:56+00:00,"Saya siap divaksin di Bali. Orang pertama, kedua, kesepuluh, keseratus... siap.
Tp usia saya jelang 70 th dan vaksin sesuai aturan yg saya terima prioritas untuk usia 18 - 59 th. Bgmana dong?
https://t.co/55cn91wTLf",Kalimantan Selatan,Januari
16,Miftha_86,2021-01-11 13:25:41+00:00,Tim Satgas NU Peduli Covid-19 mendukung vaksin https://t.co/CbidDFt7xw https://t.co/3QEdXeu91O,Kalimantan Selatan,Januari
17,mpujayaprema,2021-01-09 07:21:38+00:00,Semoga semua rakyat sejahtra setelah menerima vaksin. Tidak menjadi Tunawisma https://t.co/M5UEIhMtAe,Kalimantan Selatan,Januari
18,Gigit_Aja,2021-01-08 16:10:30+00:00,"@ib_mahararta Hebatnya lagi, vaksin belum diuji udah dibeli. Padahal yg bikin beli dari negara lain.",Kalimantan Selatan,Januari
19,RifanAryanto,2021-01-07 12:48:09+00:00,"@jokowi Saya mau jadi reseller Vaksin pakde, minim ambil berapa pck ? 🙌🙄",Kalimantan Selatan,Januari
20,rskrikilan,2021-01-05 04:10:48+00:00,"Vaksin penting bagi manusia karena dapat menyelamatkan diri kita, keluarga dan masyarakat dari penyakit menular dan berbahaya

#bumnuntukindonesia #rsmelayaninegeri #ihc #bumn #vaksìncovid19 #rsbhaktihusada https://t.co/ewDvpvokIz",Kalimantan Selatan,Januari
21,gnjayan,2021-01-02 10:06:45+00:00,tapi vaksin itu hulu 🙏 https://t.co/wlIgnsu8CA,Kalimantan Selatan,Januari
22,dishub_bwi,2021-01-02 03:12:12+00:00,"@HD52766966 Alhamdulillah, tetap disiplin protokol kesehatan mz, seterusnya walau vaksin sudah di suntikkan ke pean kelak.",Kalimantan Selatan,Januari
0,SePradistya,2021-02-26 09:57:57+00:00,"Perasaan keluargaku enggak, ini beneran keluarganya dpt vaksin semua? https://t.co/8pyxxjkjq6",Kalimantan Selatan,Februari
1,lpsingaraja,2021-02-26 01:31:55+00:00,"11. Lewat pemberian vaksin tahap kedua ini, masyarakat diharap tdk perlu ragu lg utk divaksinasi. Pemberian vaksinasi, yg dipadu dgn menjaga protokol kesehatan, merupakan upaya utk melindungi diri dan keluarga kita
#KumhamPasti
#InsanPengayomanDukungVaksinasi
#SukseskanVaksinasi",Kalimantan Selatan,Februari
2,lpsingaraja,2021-02-26 01:31:53+00:00,"8. Sebelum disuntik vaksin CoronaVac buatan Sinovac Biotech Ltd, para petugas imigrasi dan pemasyarakatan diperiksa kesehatannya terlebih dahulu oleh para petugas medis
 
#KumhamPasti
#InsanPengayomanDukungVaksinasi
#SukseskanVaksinasi",Kalimantan Selatan,Februari
3,lpsingaraja,2021-02-26 01:31:52+00:00,"7. Kalapas @LapasKotaBakti, Tribowo, juga menjalani vaksinasi Covid-19 kemarin. Berbeda dengan yang lainnya, penyuntikan vaksin yang dilakukan di Gedung PCC Aceh ini dilakukan Tribowo untuk yang kedua kalinya
 
#KumhamPasti
#InsanPengayomanDukungVaksinasi
#SukseskanVaksinasi",Kalimantan Selatan,Februari
4,dewigustii,2021-02-24 05:51:12+00:00,siap2 deh deket2 ini di vaksin :3 https://t.co/lcDdoJ2LtN,Kalimantan Selatan,Februari
5,gnjayan,2021-02-19 01:26:56+00:00,"nanti kalo udah naik level: 

vaksin diragukan kekuatan doa dipercaya. https://t.co/JHnLQ3TlzU",Kalimantan Selatan,Februari
6,AprilliaNegari,2021-02-16 15:20:36+00:00,Jual vaksin kali ya yg pasti langsung laris 🙃,Kalimantan Selatan,Februari
7,Anangtyanto,2021-02-14 07:28:59+00:00,"Vaksin ke 2,11 February 2021 
Puskesmas SOBO BANYUWANGI @ Puskesmas SOBO https://t.co/ARZszK2FE3",Kalimantan Selatan,Februari
8,rayafmradio,2021-02-11 08:44:14+00:00,"Sahabat Raya, Bupati Banyuwangi Abdullah Azwar Anas menerima suntik vaksin COVID-19 untuk dosis kedua. Sebelum disuntik, Anas didata terlebih dahulu, kemudian dicek kesehatannya sekitar kurang lebih 3 menit.
Sekitar pukul 08.30 WIB 

Baca Selengkapnya di https://t.co/u5pTm5jDDr https://t.co/YrWmrZk7Un",Kalimantan Selatan,Februari
9,RifanAryanto,2021-02-05 04:41:03+00:00,@jokowi Gimana Pak penjualan vaksin ? Sudah berapa sharenya ? Sudah bisa jadi reseller belom ? 🙄,Kalimantan Selatan,Februari
10,dik_kay,2021-02-03 05:47:41+00:00,"@__MV_llestari__ @Shuroo_ Vaksin sinovac sangat cocok utk indonesia, paling aman dibanding vaksin lainnya. Klo tdk salah rasio resiko beratnya cuman 0,1% dgn efikasi 65%. Jd sangat aman",Kalimantan Selatan,Februari
11,MgzSlamet,2021-02-02 09:21:25+00:00,Psycopat gila vaksin palsu https://t.co/vrJVittfuG,Kalimantan Selatan,Februari
0,pranyotoagus67,2021-03-26 06:33:21+00:00,Dengan vaksin kita berihtiar agar terhindar dari covid namun harus tetap patuhi Prokes #AyoVaksinTetap5M https://t.co/Wyxe9m6Ool,Kalimantan Selatan,Maret
1,pranyotoagus67,2021-03-26 06:30:02+00:00,Vaksin untuk memperkuat imun tubuh dan harus tetap taat prokes. #AyoVaksinTetap5M https://t.co/6WdWXBxrTf,Kalimantan Selatan,Maret
2,PolsekRogojampi,2021-03-26 06:10:31+00:00,"Diharapkan masyarakat tetap menerapkan Prokes dimanapun berada meskipun sudah di vaksin.
#AyoVaksinTetap5M https://t.co/MtOZQjqqlS",Kalimantan Selatan,Maret
3,amikha_,2021-03-23 10:44:45+00:00,Banyuwangi iki ancen gak onok vaksin ta ngenteni seremonial sek 😒,Kalimantan Selatan,Maret
4,KangMas_Ilham,2021-03-17 02:05:50+00:00,Vaksin Pertama @puskesmasgendoh @ Puskesmas Gendoh https://t.co/WLMQCF2n8m,Kalimantan Selatan,Maret
5,telunjukraung,2021-03-13 07:45:27+00:00,@Myrikhas pelayanan vaksin ngene ki enek e nandiii 😭  😭  😭 https://t.co/849so3q90k,Kalimantan Selatan,Maret
6,mpujayaprema,2021-03-12 22:34:12+00:00,"Denpasar sangat dimanjakan. Hampir semua RS dapat jatah vaksin. Juga apotek Kimia Farma. Tapi ya itu yg daftar harus KTP Denpasar atau surar domisili. Kenapa vaksin gak disebat ke seluruh kabupaten? Tapi mungkin covid hanya parah di Denpasar, jadi prioritas... https://t.co/6Db5BuXg7l",Kalimantan Selatan,Maret
7,PolsekRogojampi,2021-03-11 08:03:31+00:00,"Setelah menerima vaksin, masyarakat tetap harus mematuhi protokol kesehatan
#TetapDirumahAja
Selalu Disiplin 5M https://t.co/JrVDlFwcWO",Kalimantan Selatan,Maret
8,agus_kuncoroe,2021-03-08 12:46:32+00:00,@sugarrrbabbyyyy Sakitan mana ditusuk delep apa ditusuk vaksin?,Kalimantan Selatan,Maret
9,arya_teges,2021-03-06 12:10:21+00:00,"Ayoo Vaksin
#VaksinCovid19 https://t.co/RFpvenKEds",Kalimantan Selatan,Maret
10,dewinuha,2021-03-06 01:30:46+00:00,"Bangun tidur laper bat dah
Masak efek vaksin sampe sekarang
""Gampang laper"" 😌",Kalimantan Selatan,Maret
11,ManIsTheBstrd,2021-03-05 04:58:27+00:00,"@docalisthenic Nah itu dah blik .. makanya saya kalo ada yg mau tanggung jawab, saya mau di vaksin",Kalimantan Selatan,Maret
12,ManIsTheBstrd,2021-03-05 04:53:26+00:00,"@docalisthenic Nah itu kan ada UU nya . Kalo mau nolak bisa2 saja. Cuma denger2 katanya kalo gak di vaksin akan di kenakan denda.. jadi UU itu gak berlaku dong / udh dirubah. Selain itu , kalau dari pihak perusahaan tempat kita kerja nuntut untuk divaksin , kita  jadinya dilema wkwk",Kalimantan Selatan,Maret
13,Gedewiadnyana5,2021-03-05 03:31:44+00:00,"Vaksinasi Covid-19
Semoga semuanya cepat berlalu dengan adanya vaksin Covid-19. https://t.co/BM4bQeI7ly",Kalimantan Selatan,Maret
14,dewinuha,2021-03-04 08:25:53+00:00,"Nasib kulit tipis, disuntik jarum vaksin memar dong
Emang kebiasaan -_-
Disuntik jarum apapun pasti memar seminggu 😌",Kalimantan Selatan,Maret
15,Nurwahidaziz,2021-03-03 05:47:54+00:00,"banyuwangi siap di vaksin https://t.co/CUuO4S4NfJ
@AzkaLanang @AREKGENTENGID @Rbt956 
#banyuwangi #Vaksin #halal https://t.co/JshlqNGIgi",Kalimantan Selatan,Maret
16,pranyotoagus67,2021-03-02 07:20:02+00:00,"Polisi keren beri contoh terbaik dg ikut vaksin
#VaksinasiAnggotaPolri https://t.co/dhm1jINKpx",Kalimantan Selatan,Maret
17,pranyotoagus67,2021-03-02 07:19:03+00:00,Yuk ikut vaksin seperti Pak Polisi #VaksinasiAnggotaPolri https://t.co/sKbltS0bNr,Kalimantan Selatan,Maret
18,pranyotoagus67,2021-03-02 07:18:07+00:00,"Vaksin covid terbukti aman dan menyehatkan 
#VaksinasiAnggotaPolri https://t.co/AIOYMyhsfq",Kalimantan Selatan,Maret
19,pranyotoagus67,2021-03-02 07:16:50+00:00,Ayo ikut vaksin seperti anggota Polri #VaksinasiAnggotaPolri https://t.co/MFSuWVeenj,Kalimantan Selatan,Maret
20,pranyotoagus67,2021-03-02 07:14:38+00:00,Kami sdh melaksanakan vaksin dan terbukti aman #VaksinasiAnggotaPolri https://t.co/TomKQKwssF,Kalimantan Selatan,Maret
21,PolsekRogojampi,2021-03-02 06:49:31+00:00,Mari berperan serta dalam vaksinasi covid 19 kareba vaksin utk mempetkuat imun kita #VaksinasiAnggotaPolri https://t.co/6AzMqKTGRr,Kalimantan Selatan,Maret
22,PolsekRogojampi,2021-03-02 06:41:07+00:00,Vaksin covid terbukti aman #VaksinasiAnggotaPolri https://t.co/BYnQKg4PcS,Kalimantan Selatan,Maret
0,tahuteg__,2021-04-27 06:02:28+00:00,@lunalikeamoon @FWBESS Itu pasti gara-gara habis Vaksin.,Kalimantan Selatan,April
1,RyuAdiGama,2021-04-27 01:06:31+00:00,"Bangsat banget orang2 kantor, habis vaksin ke 2, dikasih susu bearbrnd tapi malah minta susu mama wanjirr😂",Kalimantan Selatan,April
2,nansharmono,2021-04-23 04:19:24+00:00,@siKoer_ vaksin juga formalitas? 😂,Kalimantan Selatan,April
3,mpujayaprema,2021-04-17 09:37:07+00:00,"PRIHATIN. Urusan vaksin kok cari2 dukungan dan perang pernyataan.
**ini soal kesehatan rakyat lho, gak ada jalan tanpa ribut2?",Kalimantan Selatan,April
4,rozibeni81,2021-04-02 15:38:59+00:00,Wow..Bepergian cukup dengan kartu vaksin. Tidak perlu bawa hasil tes atau karantina. https://t.co/0pOtnurbKC,Kalimantan Selatan,April
0,DeriIqbal,2021-05-29 04:12:40+00:00,"Lek ditakoki kon wes vaksin ta?, Alhamdulillah gak onok seng nawani vaksin dan aku emoh 🤣, seng wes dvaksin gurung karuan anti covid soale",Kalimantan Selatan,Mei
1,vrara11,2021-05-29 04:06:10+00:00,"Wkt sd vaksin yg menghampiri kita, wkt kulyah mala kita yg menghampiri vaksin😨💪 https://t.co/UdDZoVvR9i",Kalimantan Selatan,Mei
2,vrara11,2021-05-29 00:14:23+00:00,@radenrauf Jadwal vaksin,Kalimantan Selatan,Mei
3,heidinsss,2021-05-28 01:47:37+00:00,Vaksin / gak? Tolong yakinkan aku kl setelah vaksin gak akan terjadi apa2. Takut bgt waswas 😭🥺,Kalimantan Selatan,Mei
4,Adhikrisna8,2021-05-28 01:27:42+00:00,@cokderamaa Habis vaksin pertama kok aku kelaperan cok,Kalimantan Selatan,Mei
5,anieceitsme,2021-05-27 22:22:44+00:00,"Besok rencana gowes nanjak, mau nyoba ke pos satu gantasan dengan elevasi 999. Terus lanjut ke Paltuding, Ijen. Tapi, YA DILOADING DONG. Yakali pas di erek-erek dipancal. 😂

Lah semalem ditelpon hari ini jadwal vaksin. 🙃",Kalimantan Selatan,Mei
6,Adhikrisna8,2021-05-27 13:34:48+00:00,Kelaperan sehabis vaksin :v,Kalimantan Selatan,Mei
7,Adhikrisna8,2021-05-27 13:32:53+00:00,"@prestigeholics_ Barusan hbs vaksin, jam 3sore. Efeknya baru timbul sekarang, kelaperan :v serius, laper banget",Kalimantan Selatan,Mei
8,gnjayan,2021-05-22 00:30:09+00:00,"@aik_arif @adepedia kenapa cakupan lansia rendah pak? 
apa lansia minta vaksin ga kebagian vaksin?",Kalimantan Selatan,Mei
9,BaraasAbdillah,2021-05-20 06:49:06+00:00,"@bupalapak @muliadilim Ooh begitu ya, soalnya biasanya kalo udah pernah kena, rasa ingin menyalurkan critanya tinggi, saya kapan hari pas antrean vaksin sampe nunggu lama gara2 ada mbak2 cerita pengalaman pas kena covid",Kalimantan Selatan,Mei
10,WooCloudZ,2021-05-19 14:03:03+00:00,"Banyak kerjaan, tapi gue tumbenan udah ngantuk banget jam segini.
Lucu bener emang nih badan.
Padahal besok mau daftar vaksin.",Kalimantan Selatan,Mei
11,Amyyelly01,2021-05-07 05:57:01+00:00,Gabut akutuh habis vaksin https://t.co/atCjmMmGxI,Kalimantan Selatan,Mei
12,deon_eLmon,2021-05-07 03:31:02+00:00,Rumah di tabanan dapet vaksin di ubud 👌🏻,Kalimantan Selatan,Mei
13,bimamoma,2021-05-02 08:18:11+00:00,@ordurebizarree dua kali suntik vaksin sekaligus,Kalimantan Selatan,Mei
0,yang_rere,2021-06-29 13:07:55+00:00,"H+ 1 vaksin. Sehat walafiat, tangan kiri bekas suntik njarem",Kalimantan Selatan,Juni
1,hawasurya,2021-06-28 05:50:06+00:00,@susan_dududz Aku juga gitu lemes hbs vaksin langsung tak minumin sanmol hhahaha,Kalimantan Selatan,Juni
2,yang_rere,2021-06-28 00:51:35+00:00,"Di tengah2 antri vaksin, ada seekor bapak2 bertanya 
👨: wes payu? 
👧: padakno dagangan ae wes payu opo drng hmm",Kalimantan Selatan,Juni
3,Linda_Ldw,2021-06-28 00:27:20+00:00,mau vaksin aja ribete astagfirullahh 😶,Kalimantan Selatan,Juni
4,widiyasa68,2021-06-27 13:36:37+00:00,"Ayoo Vaksin Gratis,
Pada hari Senin tanggal 28 Juni 2021 di Gedung Kesenian Gde Manik Singaraja-Bali https://t.co/222ye81GJY",Kalimantan Selatan,Juni
5,BangorejoHumas,2021-06-26 06:47:27+00:00,"@Polres_Bwi @HumasPoldaJatim @polisi_jatim Vaksin serentak

#SerbuanVaksinasiNasional
Serentak 34Wilayah Polda",Kalimantan Selatan,Juni
6,BangorejoHumas,2021-06-26 06:44:23+00:00,"@Polres_Bwi @HumasPoldaJatim @polisi_jatim Ayo vaksin

#SerbuanVaksinasiNasional
Serentak 34Wilayah Polda",Kalimantan Selatan,Juni
7,BangorejoHumas,2021-06-26 06:43:43+00:00,"@Polres_Bwi @HumasPoldaJatim @polisi_jatim Vaksin meningkatkan imunitas tubuh kita

#SerbuanVaksinasiNasional
Serentak 34Wilayah Polda",Kalimantan Selatan,Juni
8,weirdnerd404,2021-06-26 05:08:21+00:00,@hiiibudi_ vaksin ga ada yg bayar,Kalimantan Selatan,Juni
9,nadiaayrh,2021-06-26 01:41:24+00:00,"teman teman bagi info vaksin banyuwangi ya, yg dari polres kuotanya sudah habis, kalau ada no registrasi / link pendaftarannya bisa di sertakan, terima kasih",Kalimantan Selatan,Juni
10,IdaBagusAnggara,2021-06-22 12:23:26+00:00,"Orang2 yg ga mau vaksin pasti mikir kalo dia tu orang yg paling berguna bagi bangsa, tak tergantikan di circle nya. Plis men, anda ga sepenting itu. Vaksin buat kepentingan bersama. Saya lebih benci PPKM daripada virus nya. https://t.co/OmZ52RVcUx",Kalimantan Selatan,Juni
11,Wennyha00030587,2021-06-22 00:18:16+00:00,@jokowi Sudah waktunya petugas vaksin kerja di bandara - terminal bus - pelabuhan - stasiun kereta api 🙏 https://t.co/C4jRtzIXhK,Kalimantan Selatan,Juni
12,IdaBagusAnggara,2021-06-21 03:33:18+00:00,"Vaksin gak mau, ikut prokes gak mau, menerima realita kasus naik juga gak mau. Mau mu opo to jal?",Kalimantan Selatan,Juni
13,AisyahDanny,2021-06-21 01:27:19+00:00,"Jokowi ulang tahun, 'hadiahnya' 10 juta vaksin untuk Indonesia.

Selamat ulang tahun, Bapak Presiden kami. Tetap sehat, semangat, dan kuat untuk memimpin bangsa Indonesia yang sedang menghadapi ujian sangat berat. 🙏🏻

#HBDJokowi60

https://t.co/zfSjkPKasn",Kalimantan Selatan,Juni
14,Andikaseptaa,2021-06-20 05:03:56+00:00,"Rakyat dipaksa, kl ga vaksin dipersulit pmbuatan sim, stnk, skck, dll. Ahok yg mantan napi tanpa skck aja jd komisaris pertamina. Cebi emang antik. https://t.co/gRqUeP2Ngx",Kalimantan Selatan,Juni
15,Andikaseptaa,2021-06-19 15:18:33+00:00,"Ra sah vaksin""an 😂 https://t.co/hv7UbNzvdG",Kalimantan Selatan,Juni
16,HillPratama,2021-06-19 05:57:45+00:00,FYI aku baru vaksin hari ini sih (19 Juni),Kalimantan Selatan,Juni
17,salviohexia_id,2021-06-18 22:06:12+00:00,@ganisssqo Efek vaksin?,Kalimantan Selatan,Juni
18,MeiAdisuko,2021-06-15 03:37:00+00:00,"@kompascom Ada 3 varian baru,mesti ada 3varian vaksin baru dong yaw",Kalimantan Selatan,Juni
19,dishub_bwi,2021-06-07 08:28:31+00:00,"INFO Vaksin Drive Thru

Bagi dulur Lare Using Pengemudi angkutan umum baik angkot, taxi, ojek konvensional maupun online dan sopir bus yang belum vaksin diharapkan agar vaksin mulai besok di GOR Tawangalun dengan syarat membawa KTP saja 🙏 https://t.co/vMMHy82lzD",Kalimantan Selatan,Juni
20,dindaayuddd,2021-06-04 10:31:54+00:00,"Did u know klejang klejing? 
Klejang klejing is disaat kau heboh takut disuntik vaksin eh ternyata pas suntik ga sakit🙂",Kalimantan Selatan,Juni
21,gayuhputra,2021-06-03 03:19:18+00:00,"Vaksin I gotong royong. Thanks Kadin. Hahaha.. (@ RS. Bhakti Husada PTPN XII in Kalibaru, Jatim) https://t.co/YNJknQBUT3",Kalimantan Selatan,Juni
22,anieceitsme,2021-06-02 15:10:50+00:00,"Abis divaksin, kalau nggak ada efeknya gpp kan yak? 😅

Liat temen-temen ada yg mual, pusing, puanas, ga bisa bangun berhari-hari.

Aku vaksin jumat, sabtu cycling, minggu running. Produktif amat yak.",Kalimantan Selatan,Juni
