,username,date,content,user_location,bulan
21,tata_mksr,2021-07-10 08:47:39+00:00,"@axdwin Sudah vaksin Sinivac, dua kali…. awal April Tidak ada persiapan khusus…. hanya jam mulai tidur dimajuin dari biasanya jam 12 mlm jd jam 10 mlm… Alhamdulillah normal2 saja sampai nsekarang… semoga seterusnya demikian  آمِيّنْ آمِيّنْ يَ رَ بَّلْ عَلَمِيّنْ",Sulawesi Selatan,Januari
22,ondolz,2021-07-10 08:03:39+00:00,Antrian Vaksin yang sangat prokes sekali.. https://t.co/rPxhwg8WSb,Sulawesi Selatan,Januari
23,ondolz,2021-07-10 07:47:32+00:00,Berburu vaksin demi perpanjang SIM...🥵 https://t.co/YLauAgBLkw,Sulawesi Selatan,Januari
24,hattaram2,2021-07-10 05:53:07+00:00,"Team Detector Covid kabarnya hari ini bakal keliling buat tes massal di beberapa kelurahan, pertanyaanku kenapa tidak sekalian bawa vaksin daeng? @SupirPete2",Sulawesi Selatan,Januari
25,IMOTT01,2021-07-10 05:15:52+00:00,Vaksin ke 2 @ Makassar https://t.co/SwTz8r0D3g,Sulawesi Selatan,Januari
26,nashrulfath,2021-07-10 04:46:10+00:00,@mks_fess ndji vaksin tapi wajib rt pcr (bukan swab antigen),Sulawesi Selatan,Januari
27,uqbah_k,2021-07-10 04:32:54+00:00,@ohwontder Sampai saat ini gimana kondisi abis di vaksin 🙁?,Sulawesi Selatan,Januari
28,shafanisss,2021-07-10 04:32:08+00:00,@UN1TY_Official Aku udh vaksin dan Alhamdulillah nggak ad gejela lain,Sulawesi Selatan,Januari
29,_edi_harsono_,2021-07-10 04:25:43+00:00,"@SupirPete2 Orang2 da paham dgn jokes ta.

Btw itu vaksin ketiga
#Laritabanyangngang",Sulawesi Selatan,Januari
30,mhmdbima3,2021-07-10 03:31:01+00:00,Mau vaksin ragu aduuhh,Sulawesi Selatan,Januari
31,ty_mboom,2021-07-10 03:23:46+00:00,"@Daeng_Info Ini lebih bagus, supaya orang yg tidak mau vaksin teredukasi dengan baik..",Sulawesi Selatan,Januari
32,antaramakassar,2021-07-10 03:19:22+00:00,Menlu: Indonesia telah amankan lebih dari 100 juta dosis vaksin COVID-19 https://t.co/pC6ZRUW1qR,Sulawesi Selatan,Januari
33,ariyanto9993,2021-07-10 02:40:06+00:00,1 Nyawa yg mati setelah Vaksinasi Dosanya di Tanggung oleh Presiden Raja Ngibul Sebagai Pemberi Perintah Vaksin &amp; Pejabat2 yg mendistribusikannya serta Para Pelaksananya dilapangan!!! Kalian Semua Berbagi Dosa orang yg mati krn Vaksinasi!!! cina2 kafir komunis aja tdk vaksin!!!,Sulawesi Selatan,Januari
34,edelweisdie,2021-07-10 02:34:34+00:00,"@Daeng_Info @pend_ulum Tabe' min, bisaka vaksin walau bukan ktp mkssr?",Sulawesi Selatan,Januari
35,tiaraaaa98,2021-07-10 02:32:08+00:00,@jaemcityx omg congrats makji udh vaksin,Sulawesi Selatan,Januari
36,faisalsidik,2021-07-10 02:25:05+00:00,"@jokowi Makanya gak usah ikut ikutan pandemi... Repot kan.

Beli vaksin. Ngutang lagi...
Target pertumbuhan ekonomi 6% tercapai tapi minus 6%...",Sulawesi Selatan,Januari
37,ibralibels_,2021-07-10 02:14:57+00:00,@cutefreulein Aku sdh vaksin yuk vaksin guys @irwan5115 @momasiahebat  @Vatma555,Sulawesi Selatan,Januari
38,SSyahri04520464,2021-07-10 02:07:21+00:00,"Ini salah satu pendapat tentang VAKSIN.  

Bagaimana pula sikap n pendapat anda tentang VAKSIN  COVID-19 ??? 

#LengserkanPakLurah 
#LengserkanPakLurah https://t.co/HudBIYslEQ",Sulawesi Selatan,Januari
39,Daeng_Info,2021-07-10 01:55:39+00:00,"@EdyFebriansyah justru yg harusnya dimassifkan sama pemkot skrg ya vaksin, sesuai target pempus 1 juta vaksin per hari",Sulawesi Selatan,Januari
40,dyanoooo,2021-07-10 01:35:15+00:00,"Antri dari jam tujuh pagi, vaksin di puskesmas, yang punya kenalan orang dalem ga antri lebih dulu di vaksin anjeng",Sulawesi Selatan,Januari
41,chlorophyll_2,2021-07-10 00:52:03+00:00,"Disaat orang antusias vaksin dan sudah antri dari pagi sekali, yang menyelenggarakan vaksinnya baru umumkan last minute bahwa hanya menerima dan dibatsu 15 orang saja dan khusus anggota keluarga si penyelenggara. 

Wtf!? Im not gonna say the name since its an institution. 👏🏼",Sulawesi Selatan,Januari
42,mbak_nik31,2021-07-09 22:16:56+00:00,"@TogaHQ sbg kader posyandu g bosan"" bagikan jadwal vaksin gratis alhamdulillah sdh bnyak yg mau vaksin sekarang giliran sosialisasi utk anak 12-17 th 💪",Sulawesi Selatan,Januari
43,ua05285979,2021-07-09 21:47:17+00:00,"@jansen_jsp Vaksin orang kaya...
Bukan untuk wohg cilik...",Sulawesi Selatan,Januari
44,GreenZaari,2021-07-09 21:32:06+00:00,"Kenapa sih yang habis divaksin seharusnya bebas naik pesawat tanpa di Swab pcr atau anti gen, trus manfaat itu vaksin apa sih?? Atau supaya cepat laris gitu alat anti gen atau swabnya? #LengserkanPakLurah 
#LockdownJokowi",Sulawesi Selatan,Januari
45,KarebaHariIni,2021-07-09 20:47:50+00:00,VIDEO: Ricuh Rebutan Karcis Vaksin Covid-19 di Tana Toraja https://t.co/vY9t0U4H8v,Sulawesi Selatan,Januari
46,CelebesTerkini,2021-07-09 20:10:32+00:00,"Di Pising, Vaksin Jadi Syarat Menerima BLT https://t.co/Hj5AyPteEB",Sulawesi Selatan,Januari
47,Tryyy_,2021-07-09 20:08:53+00:00,"Kira"" Kalau gak tidur sama sekali, terus bentar vaksin gpp kali ya? Haha",Sulawesi Selatan,Januari
48,ScorpionDude5,2021-07-09 18:10:38+00:00,"Bahagianya babang Beckham, negaranya udah bs nonton Wimbledon lsg dilapangan dan bebas masker. Sementara Indonesia masih ribet dgn yg nda mau vaksin plus yg nyebar2 hoax 🤦🏻‍♂️ https://t.co/ziwGoEK4Bx",Sulawesi Selatan,Januari
49,MksEcho,2021-07-09 18:05:17+00:00,"@Daeng_Info Liput Di Puskesmas Makkasau
Jalan Ratulangi Tawwa Daeng.
Setiap Hari,

Lebih Terasa Kebersamaan Nha.
Hampir 80% Etnis China Vaksin Disana,
Tdk Ada Perbedaan Dan Kesetaraan Dalam Antrian, Pelayanan Terlihat Disana.",Sulawesi Selatan,Januari
0,FNt70,2021-02-24 15:00:08+00:00,"@MazByan Kadinkesnya sdh periksa gak si Mr. P yg katanya membesar itu? Punya data gak sebelum &amp; sesdah vaksin? Klo blm punya data awal, trus mbandingkan data ssudah vaksin dg data yg mana? Kira2? 
Dia kira permen karet kali? Sbelum diemut msh pendek, stlh diemut melar memanjang! 🤭😲🤣😂",Sulawesi Selatan,Februari
1,ardianiansar,2021-02-17 08:34:58+00:00,"Abis vaksin-lapar-ngantuk-tidur-nyeri bagian penyuntikan

Udah itu aja sih",Sulawesi Selatan,Februari
2,Iloilolssxx,2021-02-17 06:11:12+00:00,Sadar diri adalah vaksin terbaik untuk luka yang lebih kronis,Sulawesi Selatan,Februari
3,tsaden3,2021-02-15 11:15:01+00:00,"@RadioElshinta Semoga ada #VaksinMandiri jadi yg kaya2 biar bayar, bantu Pemerintah utk biaya Vaksin yg tdk mampu.",Sulawesi Selatan,Februari
4,lagiigiila,2021-02-11 11:53:13+00:00,Dapat ma giliran vaksin ini malam. Sate gaul punya vaksin ini boss!!! #saga #sategaul #nasgorgila #satelontong #lontongsayur #bungkus #vaksin #vetsin #bikinbodokbede #mamma #bassoro https://t.co/px2VIiyD0v,Sulawesi Selatan,Februari
5,ESW_Idrus,2021-02-09 01:19:56+00:00,Vaksin hari ini😂😂😂,Sulawesi Selatan,Februari
6,KmsSulsel,2021-02-07 04:17:43+00:00,#Vaksin #SukseskanVaksinasi #AyoVaksin #VaksinCovid #Vaksinasi #VaksinHalal #NewNormal #Covid19 #Indonesia #AdaptasiKebiasaanBaru #WarganetDukungAdaptasiKebiasaanBaru https://t.co/LYLs0OygKy,Sulawesi Selatan,Februari
7,KmsSulsel,2021-02-07 04:17:32+00:00,Yang Kemarin Khawatir Vaksin karena dari Luar Negeri. Kini Indonesia akan segera produksi Vaksin Covid-19 sendiri. https://t.co/ot2i98S5Nw,Sulawesi Selatan,Februari
8,HBontoala,2021-02-07 00:59:26+00:00,Allhamdulillah..indonesia akan memproduksi vaksin sendiri.ayo sobat polri tetap semangat ya terapkan protokol kesehatan https://t.co/p85TVbHv0j,Sulawesi Selatan,Februari
9,HBontoala,2021-02-07 00:57:49+00:00,Allhamdulillah..indonesia akan memproduksi vaksin sendiri.ayo sobat polri tetap semangat ya terapkan protokol kesehatan https://t.co/gb50cYly4j,Sulawesi Selatan,Februari
10,HBontoala,2021-02-06 00:37:15+00:00,"Dragon ball saja mau di vaksin, masa kamu tidak ? https://t.co/iyFDnCyDqD",Sulawesi Selatan,Februari
11,HBontoala,2021-02-05 03:02:27+00:00,Vaksin adalah cara ampuh dalam penanggulangan penyebaran covid 19 https://t.co/OAZ1L5cmdY,Sulawesi Selatan,Februari
12,eazymeazylazy,2021-02-05 02:21:50+00:00,@nurdinabdullahh Saya kapan di vaksin yaa pak ?,Sulawesi Selatan,Februari
13,nrlfitriangshh,2021-02-04 12:52:25+00:00,Hbis vaksin bawaannya kok lparr muluu,Sulawesi Selatan,Februari
14,kholismuh365,2021-02-04 05:24:25+00:00,"Kandungan vaksin d pertanyakan, Ayam MC* yang ngk tahu d sebelih atas nama allah langsung d embat
#vaksinhalal",Sulawesi Selatan,Februari
15,ram_yasim28,2021-02-03 15:10:15+00:00,@nabilazaharani Bagaimana perasaan anda setelah di vaksin ? Wkwkwk,Sulawesi Selatan,Februari
16,Dsintarahman,2021-02-03 12:54:52+00:00,"Abis vaksin C19 tadi siang, Agak pegel ya di tempat disuntikinnya. Semoga bae2 sajaaaa 💉🦠 https://t.co/gIKqTkDOPN",Sulawesi Selatan,Februari
17,JihadRandika,2021-02-03 10:33:58+00:00,"Beh nda bisaka vaksin hari ini, naik tensiku 🤦🏻‍♂️🤦🏻‍♂️",Sulawesi Selatan,Februari
18,daengngimba,2021-02-02 15:47:47+00:00,@didierahmadi @wmraharjo Ini vaksin atau jemuran?,Sulawesi Selatan,Februari
0,naadns,2021-03-28 21:17:59+00:00,@tanyainrl bokap udah vaksin pertama,Sulawesi Selatan,Maret
1,vinasiahaya,2021-03-27 11:51:49+00:00,"Puji Tuhan, akhirnya udah vaksin pertama 💉. Gak foto karena udah cape nunggu dari jam 1 pm, kelarnya jam 6.14 pm dan mesti nunggu 30 menit sebelum pulang. Untung rame sama teman2 jadi gak cengok. Demikian kisah vaksinasi saya. https://t.co/TVMcoQS79x",Sulawesi Selatan,Maret
2,SatMakassar,2021-03-27 05:49:05+00:00,"Protokol Kesehatan Harus Tetap Digalakkan.

Vaksin membuat imun tubuh kita meningkat serta risiko tertular Covid-19 juga menurun namun bukan berarti kita kebal terhadap Covid-19.

Jangan Abaikan, Selalu Terapkan 5M.
#AyoVaksinTetap5M
Bangkit Indonesia Sehat https://t.co/GjebYIux5V",Sulawesi Selatan,Maret
3,andiampa__,2021-03-24 14:12:21+00:00,@febridiansyah Padahal pengkritik bisa jadi hanya kritik prosedur bukan anti vaksin,Sulawesi Selatan,Maret
4,fahrulBRITNEY16,2021-03-23 02:17:26+00:00,@Aryolejandro @spy_spears Hehhehe nggak takut kok. Hahha malah udah dari dlu nunggu d vaksin nya 😁,Sulawesi Selatan,Maret
5,r3ag3n,2021-03-23 01:42:59+00:00,Vaksin ke 2 #corona @ Polres Gowa https://t.co/mAMwGd4mTO,Sulawesi Selatan,Maret
6,XReyAhmad,2021-03-22 10:25:38+00:00,"Ditempat kerja sudah di laksanakan vaksinasi. Yang teman senasib, ada yang sudah di vaksin? https://t.co/XC4LZeT25e",Sulawesi Selatan,Maret
7,Nabilafatul,2021-03-22 07:57:11+00:00,Waiting for vaksin https://t.co/ESsiLYPTOB,Sulawesi Selatan,Maret
8,Yonif_PR_433,2021-03-21 06:03:13+00:00,"Vaksin Aman dan Halal

@divif3kostrad 
@penkostrad 
@pararaider432kariango 
@pararaider431 
@persitranting4_ypr433 @ Asrama Militer 433 sambueja Maros https://t.co/MtazwqN1Ab",Sulawesi Selatan,Maret
9,ann_aisyah,2021-03-18 11:51:20+00:00,6 jam setelah vaksin kutak merasakan efek samping sperti yg ditakutkan org.,Sulawesi Selatan,Maret
10,ann_aisyah,2021-03-18 07:59:25+00:00,Ngambil vaksin hari ini krn takut besok rame. Soalnya gabung sm teman2 pegawai tetap.,Sulawesi Selatan,Maret
11,ann_aisyah,2021-03-17 13:13:43+00:00,"Besok harus slesaiin rekon bun, biar jumat kelar vaksin bs leha2",Sulawesi Selatan,Maret
12,dico_harefa,2021-03-16 20:46:35+00:00,Kalau sya posting karena tujuannya bukan mau show off tapi mau mendukung dan meyakinkan bahwa Vaksin Ini Aman dan Semangat untuk kita sukseskan🙏🏼.. so far tdk ada keluhan yg signifikan dan siap utk Vaksin Ke Dua https://t.co/mYsDTaBIny,Sulawesi Selatan,Maret
13,SatMakassar,2021-03-12 05:19:57+00:00,"YES SUDAH DI VAKSIN

"" Vaksin Yes, Kerumunan No ""
Tetap Terapkan Protokol Kesehatan, Sering Cuci Tangan,  Jaga Jarak Dan Pakai Masker. https://t.co/rSBmAreaaQ",Sulawesi Selatan,Maret
14,evamoa,2021-03-10 06:30:58+00:00,Happy vaksin @ica_ikhlass sehat selalu adekku sayang ❤ https://t.co/emdIqGBMWs,Sulawesi Selatan,Maret
15,dico_harefa,2021-03-09 20:32:35+00:00,"Hari ini insha Allah Vaksin.. 
Apapun yang akan terjadi nantinya, semua sudah Takdir Allah haqqul Yaqin..
Setidaknya usaha untuk membentengi tubuh dari sebuah virus adalah sesuatu yang mungkin..
Jika sang Pemilik Raga Memberi Ijin",Sulawesi Selatan,Maret
16,dr_koko28,2021-03-09 14:21:43+00:00,"Coba aja lihat TL-ku selama 400 hari kebelakang.

Adakah dukungan atau permintaan agar dilakukan lockdown di Indonesia?

Yang kami dorong adalah edukasi dan implementasi pola hidup sehat dalam berbagai aspek. Dari hulu sampai hilir. Plus adaptasi dalam kondisi wabah. 3M + vaksin.",Sulawesi Selatan,Maret
17,polsek_mloe,2021-03-09 13:50:22+00:00,"Sobat Polri, vaksinasi Covid-19 sudah mulai dilaksanakan dengan sasaran prioritas saat ini adalah untuk tenaga kesehatan. Setelah dilakukan vaksinasi nantinya masyarakat akan diminta untuk menunggu selama 30 menit di lokasi penyuntikan vaksin. Apa sih alasannya? Ayo kita simak! https://t.co/ImVW5P34xb",Sulawesi Selatan,Maret
18,polsek_mloe,2021-03-09 13:30:04+00:00,"Vaksinasi Covid-19 dapat meningkatkan Imunitas Tubuh, Vaksin Covid aman dan Halal.

@divisihumaspolri #poldasulsel #ayovaksìncovid19 #Polripresisi https://t.co/d94xYwJFr4",Sulawesi Selatan,Maret
19,ann_aisyah,2021-03-09 11:25:08+00:00,Hamdalah sdh dpt jadwal vaksin d kantor. Kirain pegawai kontrak gak dpt huhuhu. Alhamdulillah,Sulawesi Selatan,Maret
20,dr_koko28,2021-03-09 05:09:41+00:00,"1.1 juta vaksin Covid buatan Astra-Zeneca tiba kemarin.

Credit pic akun pa @jokowi 

Saran 1 pekan sebelum &amp; sesudah vaksinasi :
1. Tidak merokok
2. Istirahat cukup
3. Vitamin D 1000 IU/hari
4. Segelas susu &amp; 2 sdm madu/hari
5. Berjemur 15-30 menit/hari.

Dan.. tidak usah cemas. https://t.co/QCgEntNEd1",Sulawesi Selatan,Maret
21,FNt70,2021-03-08 11:30:04+00:00,"@EmillyLuwita46 Ati2, khawatir vaksin dipancikan pulak! 😛",Sulawesi Selatan,Maret
22,dr_koko28,2021-03-08 10:15:20+00:00,Saya mendapat kabar bahwa tim peneliti UGM mundur dari upaya pengembangan Vaksin Nusantara.**,Sulawesi Selatan,Maret
23,ranbluey,2021-03-08 08:11:32+00:00,"Vaksin atau dapat ""surat cinta"" dari kantor 🙈",Sulawesi Selatan,Maret
24,SulastryAjeng,2021-03-08 05:16:00+00:00,@RadioElshinta @KEMENPORA_RI @KemenkesRI Alhamdulillah sdh vaksin 1 putriku,Sulawesi Selatan,Maret
25,dr_koko28,2021-03-07 22:14:09+00:00,"Masih terkait vaksinasi. Sampaikan saja kepada rakyat bahwa vaksin adalah upaya agar jika mereka terpapar virus tersebut, badan mereka sudah lebih siap dan gejalanya jadi lebih ringan.

Tidak perlu penjelasan yang rumit. Apalagi sanksi denda dan pidana. Edukasi dulu aja :)",Sulawesi Selatan,Maret
26,dr_koko28,2021-03-07 04:11:31+00:00,"Yang menolak vaksin +/- 15%. Fokus ke 85% yang mau. Tidak usah habiskan tenaga meladeni perdebatan tak jelas juntrungan.

Nanti yang menolak juga harus berterima kasih ke yang mau divaksin. Kelompok kebal melindungi yang bebal.

Tidak ideal. Tapi maju terus. Untuk kebaikan semua.",Sulawesi Selatan,Maret
27,Bamzfrz,2021-03-06 06:10:44+00:00,"Alhamdulillah. vaksin tahap 1 selesai. @ Trans Studio Mall, Makassar https://t.co/LbAFIEUeck",Sulawesi Selatan,Maret
28,shiwyeka,2021-03-06 01:02:33+00:00,"Yang lain udah vaksin, shiwy pun belum",Sulawesi Selatan,Maret
29,dr_koko28,2021-03-05 07:09:15+00:00,"Saya kebayang mall-mall isinya mayoritas produk dalam negeri. Produk-produk asing minoritas. Indonesia jadi kaya raya. Kembali makmur dan sejahtera.

Termasuk obat, vaksin, dan alkes buatan dalam negeri semua. Transisi ini bisakah dalam 3 tahun kedepan?",Sulawesi Selatan,Maret
30,SulastryAjeng,2021-03-05 01:47:38+00:00,@setkabgoid @jokowi Aku sudah coba daftar di vaksin lansia tapi ditolak karena umur aku belom terdaftar lansia😁,Sulawesi Selatan,Maret
31,ThinkerNir,2021-03-04 17:55:45+00:00,"Ini kalo beneran dpt giliran vaksin Jumat siang nanti, tapi malem sebelumnya kurang tidur, ada istilahnya gak lolos gak ya, cem donor darah? 😀 Apa ada syarat tidur minimal 6 jam sebelumnya? Wkwk..",Sulawesi Selatan,Maret
32,FNt70,2021-03-04 12:08:19+00:00,"@BisnisOnlineGue Kaum pengepul nasbung mah, bebas. Ktk berita &amp; opini lbh berat suguhkn narasi menakutkn rame2 sok tolak! Giliran lihat smakin byk yg sdh vaksin tak ada dampak negatif berarti, eee brbalik badan, pd ingin divaksin! Ikut arah angin, model org gak punya sikap &amp; pendirian. Payah! 🤦",Sulawesi Selatan,Maret
33,isNOE_S,2021-03-04 03:33:05+00:00,"Tinggalkanlah dlu sejenak stadion, kalangan lansia yg rentan bila tdk divaksin butuh penguatan kita2 yg melek teknologi dan kuat literasi spy beliau2 paham dan mau 😇

Kelemahan kalangan lansia adalah pas yg pro vaksin berpartisipasi, blm tentu smpai ke mereka yg kontra",Sulawesi Selatan,Maret
34,isNOE_S,2021-03-04 03:25:13+00:00,"Sosialisasi vaksin pd lansia rada sulit, kalah sm brodkes konspirasi di wa grup bapak2 dan ibuk2 😂😂",Sulawesi Selatan,Maret
35,ohhsyid,2021-03-03 11:32:45+00:00,Tadi kayak marahin Bapak sama Ibu gara-gara nolak saya daftarin vaksin 😬,Sulawesi Selatan,Maret
0,NadzraA,2021-04-26 16:55:31+00:00,Besok Vaksin II. Konon katanya kita harus sarapan. Berarti kita tidak puasa....,Sulawesi Selatan,April
1,_PopCorn_Crml,2021-04-24 02:58:56+00:00,Alhamdulillah selesai vaksin https://t.co/R6GfdZgSzf,Sulawesi Selatan,April
2,EPutrawansyah,2021-04-24 02:44:03+00:00,"Jangan takut di vaksin karena tidak membatalkan puasa loh💪🙏
@jokowi 
@halimiskandarnu 
@taufikmadjid71 
@tppkemendes 
@tppisultra https://t.co/FBeiO6eUeX",Sulawesi Selatan,April
3,Suryadharma411,2021-04-24 02:37:30+00:00,"Vaksin Covid19
saat Berpuasa https://t.co/dvTcxv9Nwo",Sulawesi Selatan,April
4,anasruntahir,2021-04-24 02:26:39+00:00,Masih byk Lansia di sekitar kami yg blum Vaksin..Bgm ini ?!,Sulawesi Selatan,April
5,ansharas,2021-04-23 04:55:13+00:00,"Ngantarin bapak ibu vaksin di Rumah sakit. Ini vaksin keduanya, mudah mudahan aman.",Sulawesi Selatan,April
6,Nabilafatul,2021-04-22 21:22:13+00:00,"Efek vaksin ke-2 ternyata lebih kuat dari vaksin pertama.
Sudah hari ke-3 setelah vaksin, tapi kepala masih sering tbtb pusing dan ngantuk berattt. Mata berat banget 😌",Sulawesi Selatan,April
7,itskindavinny,2021-04-22 14:54:51+00:00,@PRS481 @hellawniss @DSagha Bodo amat lah. Gw ajah vaksin celana pendek sendal jepit. Pake alasan pejabat. Hmmmm,Sulawesi Selatan,April
8,icanool,2021-04-21 15:34:58+00:00,Daripada overthinking mending tidur dulu besok mau vaksin lagi 🙂,Sulawesi Selatan,April
9,panggilajasofii,2021-04-21 11:19:28+00:00,ini saya habis vaksin kalau jalan kek sudah minum 10 botol amer alias oleng tsayyy,Sulawesi Selatan,April
10,notzkynotz,2021-04-20 23:08:19+00:00,vaksin,Sulawesi Selatan,April
11,polsek_mloe,2021-04-20 05:07:47+00:00,"Ayo Vaksin, Bersama lawan Covid-19.

@polsek_moncongloe_maros
@polres_maros_presisi @divisihumaspolri #polripresisi @ Polsek Moncongloe https://t.co/ZCVMgEGOEl",Sulawesi Selatan,April
12,Nabilafatul,2021-04-20 04:09:25+00:00,Dan akhirnya hari ini menuelesaikan tahapan vaksin ke-2. https://t.co/Xjq2jo1btK,Sulawesi Selatan,April
13,panggilajasofii,2021-04-20 03:53:19+00:00,oh gini tah rasanya vaksin,Sulawesi Selatan,April
14,klinik_fdc,2021-04-10 12:15:54+00:00,"Rapid/Swab Test Klinik FDC buka Hari Minggu 11 April 2021 Jam 09.00 s/d 16.00. Alamat Klinik FDC= Jl. Poros Tamalanrea BTP Blok A No. 4. Biaya Test Rapid Antigen Umum 175ribu, Biaya Test Rapid Antigen Nakes/Pelajar/Sudah Vaksin 160ribu, BiayabSaliva Test Rapid Antigen 200ribu. https://t.co/PJ9ExOXIlz",Sulawesi Selatan,April
15,thamzil,2021-04-09 07:39:11+00:00,"Anekdot Penemuan Vaksin, Karier, dan Tuhan https://t.co/O5sX0rDnk0",Sulawesi Selatan,April
16,SatMakassar,2021-04-08 21:04:43+00:00,"Guys, tentunya kamu ingin beraktifitas seperti sedia kala kan? Oleh karena itu, yuk jangan ragu dan takut untuk melakukan vaksinasi Covid-19 karena vaksin Covid-19 itu aman dan halal. https://t.co/sNZh6F4mEJ",Sulawesi Selatan,April
17,polsek_mloe,2021-04-08 03:15:57+00:00,"Jangan takut untuk ikut vaksinasi covid19, karena selain bisa membuat sistem imun kita kebal terhadap Covid 19, vaksin ini aman dan halal.

@polres_maros_presisi @polsek_moncongloe_maros @ Polsek Moncongloe https://t.co/hsMjuOdT0j",Sulawesi Selatan,April
18,BangJavu,2021-04-08 00:09:31+00:00,@yousliem Alhamdulillah sudah vaksin. 👍👍,Sulawesi Selatan,April
