,username,date,content,user_location,bulan
9,DonJuanOgie,2021-04-10 08:50:11+00:00,"Barusan pas vaksin kawan gue bilang. 
A : Abis di vaksin pasti kita ketahuan ada dimana. Kita mau dijadikan kelinci percobaan.

Gue : terus Lo ngapain kesini?? Di vaksin juga. Lo kalo ga suka sama Jokowi keluar Lo dari PNS, gagalkan program vaksin bukan malah ikut

A : hening zzz https://t.co/bJrqLpolX8",Riau,April
10,DonJuanOgie,2021-04-10 06:32:09+00:00,@Syafakillah5758 Ya ibu kost... Di Facebook bukan maen gencar orang2 disini hina vaksin... Giliran vaksin ada daftar,Riau,April
11,DonJuanOgie,2021-04-10 06:15:21+00:00,Kadrun yang daftar vaksin seabreg. Bajingan. Dulu aja nolak vaksin di status FB,Riau,April
12,UcupCarrick,2021-04-09 02:13:08+00:00,Liat @mayarararocks disuntik vaksin pasrah gitu mukanya ya...kayak nerima kenyataan bang @_BangFu mirip Beckham gitu 😂😂,Riau,April
13,bnnkkuansing,2021-04-02 02:57:56+00:00,Ayo Vaksin ! @ Kuantan Singingi https://t.co/HBIOocfRCA,Riau,April
14,BudiSan53519679,2021-04-01 09:54:51+00:00,"@kumparan Vaksin Coviq 19, salah satu upaya untuk menjaga diri pribadi, keluarga dan orang lain dari percepatan penularan Coviq 19. Meskipun sudah Vaksin jangan lupa patuhi Prokes, sukseskan Vacsin 19 Untuk indonesia sehat menuju perekonomian membaik 
#Bersamakitavaksin",Riau,April
0,iamnaaiinn,2021-05-18 04:59:12+00:00,"Pagi bangun, hujan terus, masih kilat gemuruh..
Kayaknya ga boleh nih, 
Siang ini disuruh lagi, katanya vaksin covax yang masalah yg seri 47, di pinang pake seri 48..",Riau,Mei
1,iamnaaiinn,2021-05-18 04:58:07+00:00,"Lagi gak kepikiran vaksin, 
Sama si cece disuruh vaksin dari semalam, 
Udah mau tuh...
Baca astrazeneca bermasalah, yaudah bismillah kalau besok pergi ga ada halangan gapapa..",Riau,Mei
2,yulvie,2021-05-03 07:12:02+00:00,"@aand_tjg Iyaaa, cuma batal lagi. Kasus di Riau no. 1 se - Indonesia. Kayaknya abis vaksin aja baliknya 😰😰",Riau,Mei
0,khrsmarf,2021-06-29 14:04:00+00:00,"@wardatulchamro_ @KediriFess kurang paham sih, tujuan vaksin mung nggo golek surat keterangane wae, nggo pulang balik batam",Riau,Juni
1,khrsmarf,2021-06-29 13:32:14+00:00,"@wardatulchamro_ @KediriFess belom malahan, iku wae mari vaksin ambruk 3 ndino",Riau,Juni
2,reza_fadh,2021-06-27 21:36:03+00:00,"My emak, 65 thn terkonfirmasi + co.19 2mgg yll, 1mgg di rawat di RS, TANPA GEJALA BERAT,kalo lah my emak kmrn BELOM VAKSIN lengkap,bisa laen cerita nya...

Tks tim RSDS, kapus dokmei..",Riau,Juni
3,rianJebotriadi,2021-06-23 06:27:20+00:00,Vaksin kedua kok jarumnya lebih terasa ya 😞,Riau,Juni
4,UcupCarrick,2021-06-22 21:07:41+00:00,Nanti mau vaksin…makanya space nonbar off dulu lah…hehehe…kirain ga nonton partai dini hari tadi…,Riau,Juni
5,rianJebotriadi,2021-06-22 15:05:56+00:00,Ooooh besok jadwal vaksin kedua 😌,Riau,Juni
6,deathflowers_,2021-06-21 02:10:18+00:00,udh pada vaksin ya? :/,Riau,Juni
7,reza_fadh,2021-06-18 22:58:19+00:00,"Gw saksi hidup ni, org ini tawakal sm allaah utk urusan covid,taat maskeran,vaksin lengkap 2x,tp jalan kemana2 pake mobil rame2,meeting,tp aksinya cm d wil.yg ga pake antigen tujuanny,antigen takut soalny.",Riau,Juni
8,salehhaji5,2021-06-13 13:31:22+00:00,@dr_koko28 Oh jadi bukan dengan vaksin ya,Riau,Juni
9,TambubolonL,2021-06-13 00:49:33+00:00,"Aku sudah vaksin kok

Bersatu Indonesia Kuat https://t.co/fBZKkhkNaL",Riau,Juni
10,TambubolonL,2021-06-12 00:01:43+00:00,Ayo vaksin https://t.co/dTIwiPwuHm,Riau,Juni
11,maidariyanaa,2021-06-10 04:55:00+00:00,"@kepriinfo Melibatkan dengan kompensasi, wah staf pemprov pada langsung vaksin nih😂😂😂",Riau,Juni
12,SYARIEFMH2,2021-06-04 12:09:48+00:00,Vaksin yuk https://t.co/l2snxhwQOo,Riau,Juni
