,username,date,content,user_location,bulan
11,Zulfikarijul,2021-07-10 03:09:52+00:00,Cobe gak kemaren yang nyuntik Vaksin tuh dokternye IndahKus ye 🥰,Kalimantan Barat,Januari
12,chocoblueeee,2021-07-10 02:37:09+00:00,baru bace berite katenye suntik vaksin skrng harus 3kali ye,Kalimantan Barat,Januari
13,_Kresnawijaya,2021-07-10 00:46:35+00:00,"@Tabolang2 @susipudjiastuti sebelum kena, patuh prokes dan aturan dulu sob, trus vaksin ""vaksin bener bener solusi utama"".

kalau sudah terlanjur kena, harus istirahat, berjemur, minum vitamin, makanan sehat, sayur, daging, buah. lakukan hobby di rumah, karena hati yang gembira adalah obat.",Kalimantan Barat,Januari
14,ridez_,2021-07-09 13:56:28+00:00,@AdeTreesna @mardiasih Vaksin?,Kalimantan Barat,Januari
15,aulia_Boboiboy,2021-07-09 09:23:22+00:00,"Kalbar baru 3%..
Jgn nak muluk2 NORMAL lg, kalo nd mw vaksin.. https://t.co/v7OySwnYmc",Kalimantan Barat,Januari
16,chocoblueeee,2021-07-09 08:36:30+00:00,Pengen vaksin tapi takot disuntik,Kalimantan Barat,Januari
17,ridez_,2021-07-09 08:17:19+00:00,"@mardiasih Mba kalis, mohon share jika ada info vaksin gratis 18thn keatas tanpa harus ktp jogja. Ada anak teman 'terjebak' di YK ga bisa balik pontianak krn blm vaksin. Suwun mba. Domisilinya di concat.",Kalimantan Barat,Januari
18,celenganmiss,2021-07-09 07:42:47+00:00,"@springbvbbles iya pusing, trs aku bawa tidur ajaa pas bangun udah gapapa btw aku vaksin sinovac ya",Kalimantan Barat,Januari
19,pontianakpost1,2021-07-09 06:18:15+00:00,"Yang Muda, Yang Berani Vaksin https://t.co/H8ykwAIwiJ",Kalimantan Barat,Januari
20,pontianakpost1,2021-07-09 06:02:17+00:00,"Disiplin Prokes dan Segera Vaksin   
Kasus Covid-19 Gejala Happy Hypoxia Ditemukan https://t.co/PnVpD6M2c1",Kalimantan Barat,Januari
21,pontianakpost1,2021-07-09 06:01:39+00:00,Launching Vaksin di Putussibau https://t.co/i7guFmXKjy,Kalimantan Barat,Januari
22,TantriAnggreani,2021-07-09 03:19:36+00:00,"Gak jadi vaksin mulu karna bangun siang terus,, astaga 
Niat vaksin gak nih !!!!",Kalimantan Barat,Januari
23,_Kresnawijaya,2021-07-09 02:46:48+00:00,"kasian Hp-nya Alta, Hp nya Smart Alta-nya nggak.

Singapura merencanakan itu dengan kondisi Vaksin sudah 70% dari total keseluruhan masyarakatnya.

China juga dan Wuhan kota asal mula kisah pandemi ini sudah Nol Kasus.

Indonesia, manusia kayak Alta makin banyak makanya ga kelar. https://t.co/DypWHfQVyn",Kalimantan Barat,Januari
24,ihsanul_arief,2021-07-09 01:43:00+00:00,"@FessPonti bise cek sini, masukkan nomor hp yang didaftarkan pas vaksin kemaren.

https://t.co/Z282rgeOE4",Kalimantan Barat,Januari
25,ayoPutri,2021-07-09 01:24:20+00:00,"@ecsyukur @dr_koko28 Suruh berhentiin vaksin? 
Dah ngopi pagi belum pak...",Kalimantan Barat,Januari
26,hzmzhr_,2021-07-08 14:41:09+00:00,Kesekian kalinya ketinggalan vaksin karna pas lagi sakit :(,Kalimantan Barat,Januari
27,deartn_,2021-07-08 11:39:08+00:00,Cuma setelah vaksin yang bisa buat aku akhirnya tidur siang dengan nyenyak.,Kalimantan Barat,Januari
28,bloggerborneo,2021-07-08 11:21:37+00:00,Alhamdulillah #BloggerBorneo Telah Mengikuti Proses #AyoVaksinCovid19 Tahap Pertama. Insya Allah Menunggu Jadwal Vaksin Selanjutnya untuk Mengikuti Tahap Kedua. #BloggerBorneo #KamekBlogger https://t.co/PSCCbiy2Vq,Kalimantan Barat,Januari
29,m3iDevin,2021-07-08 10:54:41+00:00,"PPKM, stop penyebaran virus!
Answer:""virus ditakutin, hidup mati itu takdir!""

Ayo vaksin, Lindungi diri dan keluarga dengan Vaksin Covid!
Answer:""takutlah vaksin, nanti bisa mati"" 
Lah tadi katanya hidup mati itu takdir?
Ini logikanya gimana coba?

#AyoVaksin #vaksincegahpandemi",Kalimantan Barat,Januari
30,Risnaen_NA,2021-07-08 10:54:24+00:00,"@PardedeReza666 Sedih resah dsb bikin imun turun malah rawan kena kopit, ketawa jg kena kopit. Emang paling bener jd ikan aja uda, berenang di air ga ad kopit ga perlu vaksin ga perlu pake masker dan bebas bergaul kesana dan kemari 😭",Kalimantan Barat,Januari
31,saiaHunk,2021-07-08 09:56:23+00:00,"Berasa lagi long covid syndrome nya.
Padahal katanya vaksin bisa ngilangin long covid.
Lah pernah kena ato enggak aja ga pasti",Kalimantan Barat,Januari
32,feliciayulita_,2021-07-08 09:27:31+00:00,Maju mundur tiap mau vaksin eh ngeliat story org pas disuntik dilengannye :'),Kalimantan Barat,Januari
33,aulia_Boboiboy,2021-07-08 08:58:43+00:00,"@angg__a @RNHerdiansyah Itulah kan. Lockdown 2mggu, vaksin gencarkan. Eeehh manusia2ny susah d blg",Kalimantan Barat,Januari
34,oktaviaika,2021-07-08 08:44:23+00:00,ngeri juga ya pas ngantri vaksin ketemu org yg lagi isoman/positif covid tp nekat dtg vaksin. gak ngaku pas di screening :”,Kalimantan Barat,Januari
35,ayoPutri,2021-07-08 06:44:04+00:00,"Ini tu jadi kenapa si Indonesia, apa pada kurang baca, atau perarturannya yang kudu direvisi, jadi ga ditelen mentah2

Dah tiket mahal, PCR sekeluarga mahal, harusnya pulang dah ok, masalah di surat vaksin, wwooooiiiiiiii!!!!!",Kalimantan Barat,Januari
36,ayoPutri,2021-07-08 06:42:18+00:00,"Pertanyaan gw, Indonesia bagian mana yang sudah memperbolehkan vaksin usian dibawah 12y?!!!

Surat PCR lengkap, semua lengkap, anak punya KTA, terus tetap ngotot minta surat vaksin, sedangkan vaksin hanya baru boleh ke anak2 mulai dari 12y",Kalimantan Barat,Januari
37,ayoPutri,2021-07-08 06:40:01+00:00,"Ada teman terbang sama anaknya mau pulang ke Pontianak dari semarang, ditolak maskapai penerbangan karena anaknya yang usia 10y ga ada surat vaksin, ibu dan bapa sudah vaksin, karena peraturan ini ""DIBAWAH 10Y MELAMPIRKAN KARTU VAKSIN"" https://t.co/FJES2hAyJR",Kalimantan Barat,Januari
38,muntaco_LA86,2021-07-08 05:52:21+00:00,"@EnggalPMT Cm skrg mau ndak vaksin sdh d ancam ndak bisa terbang, ndak bisa urus SIM dan administrasi lainnya. Itu yg membuat mau tdk mau hrs vaksin",Kalimantan Barat,Januari
39,mwahiidd,2021-07-08 05:52:10+00:00,"@nuriindaahs bts nda jadi nampil , karena belum vaksin",Kalimantan Barat,Januari
40,pontianakpost1,2021-07-08 04:49:22+00:00,Masyarakat Maritim Terima Vaksin https://t.co/H0aBOqQCbk,Kalimantan Barat,Januari
41,pontianakpost1,2021-07-08 04:49:20+00:00,"Zona Kuning, Ajukan Penambahan Vaksin https://t.co/QPmA3dSVcq",Kalimantan Barat,Januari
42,pontianakpost1,2021-07-08 04:44:16+00:00,Kajari Ajak Masyarakat Vaksin di Kejaksaan https://t.co/F6tejygz7H,Kalimantan Barat,Januari
43,pontianakpost1,2021-07-08 04:24:02+00:00,"Bupati Launching Serbuan Vaksin di Gedung Bolavoli Indoor Putussibau   
Jika Animo Besar, Kegiatan Diperpanjang https://t.co/1RNI21NtoG",Kalimantan Barat,Januari
44,ridez_,2021-07-07 22:27:30+00:00,"@thyaoci @ribonk Jogja emang rada sulit ya, vaksin tanpa embel2 bawa lansia, ktp domisili :(. Semoga lebih diperbanyak",Kalimantan Barat,Januari
45,mematchamatchai,2021-07-07 16:15:30+00:00,Masuk akal ga sih efek vaksin jadi bersedih gini huahahahaha,Kalimantan Barat,Januari
46,mematchamatchai,2021-07-07 15:50:23+00:00,@77umsrjnh_ Ooo vaksin dmn uma?,Kalimantan Barat,Januari
47,mematchamatchai,2021-07-07 15:42:03+00:00,"@77umsrjnh_ Emang uma kapan yg pertama? Kok aku baliknya nanti agustus yeee😶 baru dosis pertama, vaksin sinovac maa",Kalimantan Barat,Januari
48,fadilakaila,2021-07-07 14:24:20+00:00,@FessPonti karna pas screening aku di tunda dulu vaksin krn bengek,Kalimantan Barat,Januari
49,mematchamatchai,2021-07-07 13:55:35+00:00,"@Hi_Dianra Sippp, berarti kalo aku tidur terus alasannya,""Abis vaksin"" 🤣🤣",Kalimantan Barat,Januari
0,biyan_yoga,2021-07-10 15:42:05+00:00,"@MindamRandom Jangan lupa jaga kesehatan selalu ya kak, istirahat yang cukup.. nanti hari Senin kami ikut vaksin Covid-19.. doakan saja semoga lancar ya dalam ikut vaksin Covid-19 nya,Amin..

@TGPRNM https://t.co/6d5fQiPt5J",Kalimantan Barat,Februari
1,biyan_yoga,2021-07-10 14:20:43+00:00,"Nanti hari Senin mau vaksin Covid-19 dulu, doakan kami ya pemirsa.. semoga dalam melakukan vaksin Covid-19 nya dgn lancar ya, Amin Ya Allah 🤲🏻.",Kalimantan Barat,Februari
2,GunsRd,2021-07-10 12:14:28+00:00,"Berangkat haji dilarang? Alasan? 

Ini ibadah men,.. Covid? Kan negara udah sampai bela2 pinjam dana utk vaksin. Vaksin smpai yg terbaru. APD kan ada buat proteksi diri, prosedur protokol covid udh dikumandangkan kmana2. Takut covid ato takut ibadah?",Kalimantan Barat,Februari
3,arraayyy,2021-07-10 12:11:18+00:00,"@aalllszee ada juga yang ngantukan, tpi ntar vaksin yang kedua efeknya pegel wkw",Kalimantan Barat,Februari
4,Jeffripratamaa_,2021-07-10 11:27:47+00:00,Masih sebal lengan habis kena vaksin nin hmmm,Kalimantan Barat,Februari
5,TantriAnggreani,2021-07-10 09:25:17+00:00,@alibralieus Kau udah vaksin belum ???,Kalimantan Barat,Februari
6,kalbar_news,2021-07-10 09:12:01+00:00,Kalbar News: Seluruh Tenaga Kesehatan Bakal Di Vaksin Moderna https://t.co/eBmINHRsY1,Kalimantan Barat,Februari
7,Risnaen_NA,2021-07-10 08:43:27+00:00,Abis vaksin lgsng demam 🙂🙏🏻,Kalimantan Barat,Februari
8,TkangJalanJajan,2021-07-10 07:21:30+00:00,@dodon_jerry Segera dong vaksin... Biar gampang mau urus ini itu,Kalimantan Barat,Februari
9,zailaniefiqrie,2021-07-10 06:58:20+00:00,@findantisym Demam abis vaksin wajar koook. Berarti vaksinnye bekerje.,Kalimantan Barat,Februari
10,bellayuanda,2021-07-10 03:19:44+00:00,"Ditelpon pagi2 akhirnya teman bertekad vaksin hri ini walaupun keluarganya belum mau, bilangnya biar aku jdi cth dulu bel sambil buat bujuk doain yaa
Ya ampun terharu edukasi keluarga sendiri emg kdg tuh susah banget tpi harus pelan2, ketulusan dan kebaikan seringnya sampai kok",Kalimantan Barat,Februari
11,Zulfikarijul,2021-07-10 03:09:52+00:00,Cobe gak kemaren yang nyuntik Vaksin tuh dokternye IndahKus ye 🥰,Kalimantan Barat,Februari
12,chocoblueeee,2021-07-10 02:37:09+00:00,baru bace berite katenye suntik vaksin skrng harus 3kali ye,Kalimantan Barat,Februari
13,_Kresnawijaya,2021-07-10 00:46:35+00:00,"@Tabolang2 @susipudjiastuti sebelum kena, patuh prokes dan aturan dulu sob, trus vaksin ""vaksin bener bener solusi utama"".

kalau sudah terlanjur kena, harus istirahat, berjemur, minum vitamin, makanan sehat, sayur, daging, buah. lakukan hobby di rumah, karena hati yang gembira adalah obat.",Kalimantan Barat,Februari
14,ridez_,2021-07-09 13:56:28+00:00,@AdeTreesna @mardiasih Vaksin?,Kalimantan Barat,Februari
15,aulia_Boboiboy,2021-07-09 09:23:22+00:00,"Kalbar baru 3%..
Jgn nak muluk2 NORMAL lg, kalo nd mw vaksin.. https://t.co/v7OySwnYmc",Kalimantan Barat,Februari
16,chocoblueeee,2021-07-09 08:36:30+00:00,Pengen vaksin tapi takot disuntik,Kalimantan Barat,Februari
17,ridez_,2021-07-09 08:17:19+00:00,"@mardiasih Mba kalis, mohon share jika ada info vaksin gratis 18thn keatas tanpa harus ktp jogja. Ada anak teman 'terjebak' di YK ga bisa balik pontianak krn blm vaksin. Suwun mba. Domisilinya di concat.",Kalimantan Barat,Februari
18,celenganmiss,2021-07-09 07:42:47+00:00,"@springbvbbles iya pusing, trs aku bawa tidur ajaa pas bangun udah gapapa btw aku vaksin sinovac ya",Kalimantan Barat,Februari
19,pontianakpost1,2021-07-09 06:18:15+00:00,"Yang Muda, Yang Berani Vaksin https://t.co/H8ykwAIwiJ",Kalimantan Barat,Februari
20,pontianakpost1,2021-07-09 06:02:17+00:00,"Disiplin Prokes dan Segera Vaksin   
Kasus Covid-19 Gejala Happy Hypoxia Ditemukan https://t.co/PnVpD6M2c1",Kalimantan Barat,Februari
21,pontianakpost1,2021-07-09 06:01:39+00:00,Launching Vaksin di Putussibau https://t.co/i7guFmXKjy,Kalimantan Barat,Februari
22,TantriAnggreani,2021-07-09 03:19:36+00:00,"Gak jadi vaksin mulu karna bangun siang terus,, astaga 
Niat vaksin gak nih !!!!",Kalimantan Barat,Februari
23,_Kresnawijaya,2021-07-09 02:46:48+00:00,"kasian Hp-nya Alta, Hp nya Smart Alta-nya nggak.

Singapura merencanakan itu dengan kondisi Vaksin sudah 70% dari total keseluruhan masyarakatnya.

China juga dan Wuhan kota asal mula kisah pandemi ini sudah Nol Kasus.

Indonesia, manusia kayak Alta makin banyak makanya ga kelar. https://t.co/DypWHfQVyn",Kalimantan Barat,Februari
24,ihsanul_arief,2021-07-09 01:43:00+00:00,"@FessPonti bise cek sini, masukkan nomor hp yang didaftarkan pas vaksin kemaren.

https://t.co/Z282rgeOE4",Kalimantan Barat,Februari
25,ayoPutri,2021-07-09 01:24:20+00:00,"@ecsyukur @dr_koko28 Suruh berhentiin vaksin? 
Dah ngopi pagi belum pak...",Kalimantan Barat,Februari
26,hzmzhr_,2021-07-08 14:41:09+00:00,Kesekian kalinya ketinggalan vaksin karna pas lagi sakit :(,Kalimantan Barat,Februari
27,deartn_,2021-07-08 11:39:08+00:00,Cuma setelah vaksin yang bisa buat aku akhirnya tidur siang dengan nyenyak.,Kalimantan Barat,Februari
28,bloggerborneo,2021-07-08 11:21:37+00:00,Alhamdulillah #BloggerBorneo Telah Mengikuti Proses #AyoVaksinCovid19 Tahap Pertama. Insya Allah Menunggu Jadwal Vaksin Selanjutnya untuk Mengikuti Tahap Kedua. #BloggerBorneo #KamekBlogger https://t.co/PSCCbiy2Vq,Kalimantan Barat,Februari
29,m3iDevin,2021-07-08 10:54:41+00:00,"PPKM, stop penyebaran virus!
Answer:""virus ditakutin, hidup mati itu takdir!""

Ayo vaksin, Lindungi diri dan keluarga dengan Vaksin Covid!
Answer:""takutlah vaksin, nanti bisa mati"" 
Lah tadi katanya hidup mati itu takdir?
Ini logikanya gimana coba?

#AyoVaksin #vaksincegahpandemi",Kalimantan Barat,Februari
30,Risnaen_NA,2021-07-08 10:54:24+00:00,"@PardedeReza666 Sedih resah dsb bikin imun turun malah rawan kena kopit, ketawa jg kena kopit. Emang paling bener jd ikan aja uda, berenang di air ga ad kopit ga perlu vaksin ga perlu pake masker dan bebas bergaul kesana dan kemari 😭",Kalimantan Barat,Februari
31,saiaHunk,2021-07-08 09:56:23+00:00,"Berasa lagi long covid syndrome nya.
Padahal katanya vaksin bisa ngilangin long covid.
Lah pernah kena ato enggak aja ga pasti",Kalimantan Barat,Februari
32,feliciayulita_,2021-07-08 09:27:31+00:00,Maju mundur tiap mau vaksin eh ngeliat story org pas disuntik dilengannye :'),Kalimantan Barat,Februari
33,aulia_Boboiboy,2021-07-08 08:58:43+00:00,"@angg__a @RNHerdiansyah Itulah kan. Lockdown 2mggu, vaksin gencarkan. Eeehh manusia2ny susah d blg",Kalimantan Barat,Februari
34,oktaviaika,2021-07-08 08:44:23+00:00,ngeri juga ya pas ngantri vaksin ketemu org yg lagi isoman/positif covid tp nekat dtg vaksin. gak ngaku pas di screening :”,Kalimantan Barat,Februari
35,ayoPutri,2021-07-08 06:44:04+00:00,"Ini tu jadi kenapa si Indonesia, apa pada kurang baca, atau perarturannya yang kudu direvisi, jadi ga ditelen mentah2

Dah tiket mahal, PCR sekeluarga mahal, harusnya pulang dah ok, masalah di surat vaksin, wwooooiiiiiiii!!!!!",Kalimantan Barat,Februari
36,ayoPutri,2021-07-08 06:42:18+00:00,"Pertanyaan gw, Indonesia bagian mana yang sudah memperbolehkan vaksin usian dibawah 12y?!!!

Surat PCR lengkap, semua lengkap, anak punya KTA, terus tetap ngotot minta surat vaksin, sedangkan vaksin hanya baru boleh ke anak2 mulai dari 12y",Kalimantan Barat,Februari
37,ayoPutri,2021-07-08 06:40:01+00:00,"Ada teman terbang sama anaknya mau pulang ke Pontianak dari semarang, ditolak maskapai penerbangan karena anaknya yang usia 10y ga ada surat vaksin, ibu dan bapa sudah vaksin, karena peraturan ini ""DIBAWAH 10Y MELAMPIRKAN KARTU VAKSIN"" https://t.co/FJES2hAyJR",Kalimantan Barat,Februari
38,muntaco_LA86,2021-07-08 05:52:21+00:00,"@EnggalPMT Cm skrg mau ndak vaksin sdh d ancam ndak bisa terbang, ndak bisa urus SIM dan administrasi lainnya. Itu yg membuat mau tdk mau hrs vaksin",Kalimantan Barat,Februari
39,mwahiidd,2021-07-08 05:52:10+00:00,"@nuriindaahs bts nda jadi nampil , karena belum vaksin",Kalimantan Barat,Februari
40,pontianakpost1,2021-07-08 04:49:22+00:00,Masyarakat Maritim Terima Vaksin https://t.co/H0aBOqQCbk,Kalimantan Barat,Februari
41,pontianakpost1,2021-07-08 04:49:20+00:00,"Zona Kuning, Ajukan Penambahan Vaksin https://t.co/QPmA3dSVcq",Kalimantan Barat,Februari
42,pontianakpost1,2021-07-08 04:44:16+00:00,Kajari Ajak Masyarakat Vaksin di Kejaksaan https://t.co/F6tejygz7H,Kalimantan Barat,Februari
43,pontianakpost1,2021-07-08 04:24:02+00:00,"Bupati Launching Serbuan Vaksin di Gedung Bolavoli Indoor Putussibau   
Jika Animo Besar, Kegiatan Diperpanjang https://t.co/1RNI21NtoG",Kalimantan Barat,Februari
44,ridez_,2021-07-07 22:27:30+00:00,"@thyaoci @ribonk Jogja emang rada sulit ya, vaksin tanpa embel2 bawa lansia, ktp domisili :(. Semoga lebih diperbanyak",Kalimantan Barat,Februari
45,mematchamatchai,2021-07-07 16:15:30+00:00,Masuk akal ga sih efek vaksin jadi bersedih gini huahahahaha,Kalimantan Barat,Februari
46,mematchamatchai,2021-07-07 15:50:23+00:00,@77umsrjnh_ Ooo vaksin dmn uma?,Kalimantan Barat,Februari
47,mematchamatchai,2021-07-07 15:42:03+00:00,"@77umsrjnh_ Emang uma kapan yg pertama? Kok aku baliknya nanti agustus yeee😶 baru dosis pertama, vaksin sinovac maa",Kalimantan Barat,Februari
48,fadilakaila,2021-07-07 14:24:20+00:00,@FessPonti karna pas screening aku di tunda dulu vaksin krn bengek,Kalimantan Barat,Februari
49,mematchamatchai,2021-07-07 13:55:35+00:00,"@Hi_Dianra Sippp, berarti kalo aku tidur terus alasannya,""Abis vaksin"" 🤣🤣",Kalimantan Barat,Februari
0,biyan_yoga,2021-07-10 15:42:05+00:00,"@MindamRandom Jangan lupa jaga kesehatan selalu ya kak, istirahat yang cukup.. nanti hari Senin kami ikut vaksin Covid-19.. doakan saja semoga lancar ya dalam ikut vaksin Covid-19 nya,Amin..

@TGPRNM https://t.co/6d5fQiPt5J",Kalimantan Barat,Maret
1,biyan_yoga,2021-07-10 14:20:43+00:00,"Nanti hari Senin mau vaksin Covid-19 dulu, doakan kami ya pemirsa.. semoga dalam melakukan vaksin Covid-19 nya dgn lancar ya, Amin Ya Allah 🤲🏻.",Kalimantan Barat,Maret
2,GunsRd,2021-07-10 12:14:28+00:00,"Berangkat haji dilarang? Alasan? 

Ini ibadah men,.. Covid? Kan negara udah sampai bela2 pinjam dana utk vaksin. Vaksin smpai yg terbaru. APD kan ada buat proteksi diri, prosedur protokol covid udh dikumandangkan kmana2. Takut covid ato takut ibadah?",Kalimantan Barat,Maret
3,arraayyy,2021-07-10 12:11:18+00:00,"@aalllszee ada juga yang ngantukan, tpi ntar vaksin yang kedua efeknya pegel wkw",Kalimantan Barat,Maret
4,Jeffripratamaa_,2021-07-10 11:27:47+00:00,Masih sebal lengan habis kena vaksin nin hmmm,Kalimantan Barat,Maret
5,TantriAnggreani,2021-07-10 09:25:17+00:00,@alibralieus Kau udah vaksin belum ???,Kalimantan Barat,Maret
6,kalbar_news,2021-07-10 09:12:01+00:00,Kalbar News: Seluruh Tenaga Kesehatan Bakal Di Vaksin Moderna https://t.co/eBmINHRsY1,Kalimantan Barat,Maret
7,Risnaen_NA,2021-07-10 08:43:27+00:00,Abis vaksin lgsng demam 🙂🙏🏻,Kalimantan Barat,Maret
8,TkangJalanJajan,2021-07-10 07:21:30+00:00,@dodon_jerry Segera dong vaksin... Biar gampang mau urus ini itu,Kalimantan Barat,Maret
9,zailaniefiqrie,2021-07-10 06:58:20+00:00,@findantisym Demam abis vaksin wajar koook. Berarti vaksinnye bekerje.,Kalimantan Barat,Maret
10,bellayuanda,2021-07-10 03:19:44+00:00,"Ditelpon pagi2 akhirnya teman bertekad vaksin hri ini walaupun keluarganya belum mau, bilangnya biar aku jdi cth dulu bel sambil buat bujuk doain yaa
Ya ampun terharu edukasi keluarga sendiri emg kdg tuh susah banget tpi harus pelan2, ketulusan dan kebaikan seringnya sampai kok",Kalimantan Barat,Maret
11,Zulfikarijul,2021-07-10 03:09:52+00:00,Cobe gak kemaren yang nyuntik Vaksin tuh dokternye IndahKus ye 🥰,Kalimantan Barat,Maret
12,chocoblueeee,2021-07-10 02:37:09+00:00,baru bace berite katenye suntik vaksin skrng harus 3kali ye,Kalimantan Barat,Maret
13,_Kresnawijaya,2021-07-10 00:46:35+00:00,"@Tabolang2 @susipudjiastuti sebelum kena, patuh prokes dan aturan dulu sob, trus vaksin ""vaksin bener bener solusi utama"".

kalau sudah terlanjur kena, harus istirahat, berjemur, minum vitamin, makanan sehat, sayur, daging, buah. lakukan hobby di rumah, karena hati yang gembira adalah obat.",Kalimantan Barat,Maret
14,ridez_,2021-07-09 13:56:28+00:00,@AdeTreesna @mardiasih Vaksin?,Kalimantan Barat,Maret
15,aulia_Boboiboy,2021-07-09 09:23:22+00:00,"Kalbar baru 3%..
Jgn nak muluk2 NORMAL lg, kalo nd mw vaksin.. https://t.co/v7OySwnYmc",Kalimantan Barat,Maret
16,chocoblueeee,2021-07-09 08:36:30+00:00,Pengen vaksin tapi takot disuntik,Kalimantan Barat,Maret
17,ridez_,2021-07-09 08:17:19+00:00,"@mardiasih Mba kalis, mohon share jika ada info vaksin gratis 18thn keatas tanpa harus ktp jogja. Ada anak teman 'terjebak' di YK ga bisa balik pontianak krn blm vaksin. Suwun mba. Domisilinya di concat.",Kalimantan Barat,Maret
18,celenganmiss,2021-07-09 07:42:47+00:00,"@springbvbbles iya pusing, trs aku bawa tidur ajaa pas bangun udah gapapa btw aku vaksin sinovac ya",Kalimantan Barat,Maret
19,pontianakpost1,2021-07-09 06:18:15+00:00,"Yang Muda, Yang Berani Vaksin https://t.co/H8ykwAIwiJ",Kalimantan Barat,Maret
20,pontianakpost1,2021-07-09 06:02:17+00:00,"Disiplin Prokes dan Segera Vaksin   
Kasus Covid-19 Gejala Happy Hypoxia Ditemukan https://t.co/PnVpD6M2c1",Kalimantan Barat,Maret
21,pontianakpost1,2021-07-09 06:01:39+00:00,Launching Vaksin di Putussibau https://t.co/i7guFmXKjy,Kalimantan Barat,Maret
22,TantriAnggreani,2021-07-09 03:19:36+00:00,"Gak jadi vaksin mulu karna bangun siang terus,, astaga 
Niat vaksin gak nih !!!!",Kalimantan Barat,Maret
23,_Kresnawijaya,2021-07-09 02:46:48+00:00,"kasian Hp-nya Alta, Hp nya Smart Alta-nya nggak.

Singapura merencanakan itu dengan kondisi Vaksin sudah 70% dari total keseluruhan masyarakatnya.

China juga dan Wuhan kota asal mula kisah pandemi ini sudah Nol Kasus.

Indonesia, manusia kayak Alta makin banyak makanya ga kelar. https://t.co/DypWHfQVyn",Kalimantan Barat,Maret
24,ihsanul_arief,2021-07-09 01:43:00+00:00,"@FessPonti bise cek sini, masukkan nomor hp yang didaftarkan pas vaksin kemaren.

https://t.co/Z282rgeOE4",Kalimantan Barat,Maret
25,ayoPutri,2021-07-09 01:24:20+00:00,"@ecsyukur @dr_koko28 Suruh berhentiin vaksin? 
Dah ngopi pagi belum pak...",Kalimantan Barat,Maret
26,hzmzhr_,2021-07-08 14:41:09+00:00,Kesekian kalinya ketinggalan vaksin karna pas lagi sakit :(,Kalimantan Barat,Maret
27,deartn_,2021-07-08 11:39:08+00:00,Cuma setelah vaksin yang bisa buat aku akhirnya tidur siang dengan nyenyak.,Kalimantan Barat,Maret
28,bloggerborneo,2021-07-08 11:21:37+00:00,Alhamdulillah #BloggerBorneo Telah Mengikuti Proses #AyoVaksinCovid19 Tahap Pertama. Insya Allah Menunggu Jadwal Vaksin Selanjutnya untuk Mengikuti Tahap Kedua. #BloggerBorneo #KamekBlogger https://t.co/PSCCbiy2Vq,Kalimantan Barat,Maret
