,username,date,content,user_location,bulan
44,nxasha_,2021-07-10 15:56:55+00:00,"@JKJAVMY memang kalau daftar awal lambat dapat eh ..hari2 cek benda yang tak pasti..menyakitkan hati tau tak ?? 
orang lain siap dapat 2 dos 😭😭😭
@Khairykj @JKJAVMY @KKMPutrajaya tag semua biar faham sikit .. https://t.co/s3Rc07o9q3",Sulawesi Utara,Januari
45,dwifrizka88,2021-07-10 15:56:38+00:00,@meldaandaresta_ Aku blm vaksin tiap mau daftar kehabisan kuota trs☹️,Sulawesi Utara,Januari
46,patriciahalim12,2021-07-10 15:56:36+00:00,"@PLindungi min mau tanya saya sudah suntik vaksin kedua tgl 8 Juli tp sampai sekarang saya belum dapat sms untuk sertifikat, di applikasi pedulilindungi juga data saya tidak ada , bagaimana min? Bisa tolong di cek?",Sulawesi Utara,Januari
47,NothingToHide17,2021-07-10 15:56:05+00:00,"@aafaizli @JemilahMahmood @protecthealthco @KKMPutrajaya @MyHEALTHKKM @DGHisham @DrAdhamBaba @JKJAVMY @officialmosti @MKNJPM Well done Team.

Nation in moving forward....bravo...💪",Sulawesi Utara,Januari
48,Fahminugh,2021-07-10 15:55:41+00:00,"Jare vaksin ladang bisnis, emang dirimu ke kon mbayar sepiro tak takon? Radedet be nggaya",Sulawesi Utara,Januari
49,williamtjzhuo,2021-07-10 15:55:28+00:00,"@hyu_Aa Betul tu ada yg pindah keluar dan menyewa di luar kerana takut membawa Covid kepada orang yg tersayang mereka , ada yg berdoa setiap hari supaya ahli keluarga mereka cepat dapat Vaksin. Kegusaran dalam hati kami tak dapat dibanding dengan what u r facing now. Be Strong!!",Sulawesi Utara,Januari
0,epiFX,2021-02-27 23:42:27+00:00,"Bodoh betul ADUN, EXCO dan kuncu-kuncu sibuk nak potong queue frontliner nak vaksin cepat.",Sulawesi Utara,Februari
1,kec_cilutara,2021-02-27 23:36:20+00:00,"Vaksin Tahap ke 2 bagi Pelayan Publik sdh mulai dilaksanakan...nunggu giliran ya gaess... Bersama Ikhtiar cegah covid 19.

Foto : Camat Cilacap Utara @sunartifathan dan Para Lurah menjalani vaksin di Puskesmas Cilut 1 pada tanggal 24 Feb 2021 https://t.co/880GeyYma1",Sulawesi Utara,Februari
2,SuhairaSeyra,2021-02-27 22:58:32+00:00,Kalau betul ada vvvvip amek hak frontliners utk vaksin dulu. Jawab kat akhirat lah ya.,Sulawesi Utara,Februari
3,ashrulamiraf,2021-02-27 22:49:42+00:00,"Like i said, kita tak dpt puaskan hati semua org. Im not backing them up, but i do remember dulu sebelum ada vaksin semua suruh politician ambik vaksin dulu. 😂 https://t.co/3atB8MxBmF",Sulawesi Utara,Februari
4,dirikuboneka,2021-02-27 22:24:45+00:00,Aku setuju. Kami tak kesah klu frontliner terima vaksin dulu. Sbb mereka mmg layak. Yg ADUN EXCO jasa pon takde pd rakyat. Keja tak buat. Tiba2 nak vaksin dulu. Perangai sama mcm Adham Baba korg ni. Bila part ambek gmbr dia dpn skali. Keja taknak buat. https://t.co/zedvjlehLa,Sulawesi Utara,Februari
5,imranmahmuda,2021-02-27 18:57:52+00:00,"@CNNIndonesia Meanwhile pak Nurdin:
Alhamdulillah bisa dapat vaksin duluan, inilah tujuanku korupsi",Sulawesi Utara,Februari
6,RmdhnJava,2021-02-27 17:11:51+00:00,"Kalau politician dapat vaksin dan terus lanjutkan sesi parlimen, mungkin orang tak marah sangat. https://t.co/8Heqy3v5N9",Sulawesi Utara,Februari
7,DahliaDwi6,2021-02-27 16:20:11+00:00,@MardaniAliSera Alhamdulillah hari ini vaksin tahap kedua sudah selesai berharap semoga mempunyai efek jangka panjang yang baik terhadap sistem imunitas tubuh dalam menangkal virus Covid-19 aaminn,Sulawesi Utara,Februari
8,toelatoel,2021-02-27 16:19:37+00:00,"@mmmmonana Banyak yang kontra karena statement beliau yang bilang “tidak akan mengganggu proses vaksin pemerintah”, karena banyak yang meyakini dengan adanya dua jalur vaksin gini pasti mengganggu. Yang setuju rata² karyawan, karena jadi punya jalur “akselerasi”.
Gitu sih dr yg saya baca..",Sulawesi Utara,Februari
9,Abizardibagja,2021-02-27 16:09:48+00:00,@aradhiasc Gausah salahin vaksin !,Sulawesi Utara,Februari
10,OjoLsuroboyo27,2021-02-27 16:04:01+00:00,"@anindyastina @sbyfess mestine bisa..
kmren adekku vaksi 2x. beberapa dino sebelom vaksin iku di cek kesehatane..",Sulawesi Utara,Februari
11,lelapujangga,2021-02-27 16:00:42+00:00,"@khairul_hafidz Bukan haritu ramai ramai suruh politician vaksin dulu ke supaya kalau mudarat, mudarat kat depe dulu ? 😂",Sulawesi Utara,Februari
12,OjoLsuroboyo27,2021-02-27 15:59:27+00:00,"@anindyastina @sbyfess yaa semisale pengen memastikan.
3 dino sebelom vaksin coba kordinasi sama nakesnya sing nyuntik..
bee iso dibantu liat jadi otg apa enggak..",Sulawesi Utara,Februari
13,OjoLsuroboyo27,2021-02-27 15:55:01+00:00,"@sbyfess lek pas vaksin dan sebelom pokok ojok loro ae..
lek wedi. mending swab disek aee sebelom vaksin.. wkwkwk",Sulawesi Utara,Februari
14,Hafeeyzul,2021-02-27 15:50:10+00:00,Berapi jugak la tengok adun dapat vaksin awal..! Kepala hotak tak boleh pakai semua!,Sulawesi Utara,Februari
15,serdadukopi,2021-02-27 15:48:14+00:00,"Hari² gabut nganggur, suntik vaksin enak kali ya",Sulawesi Utara,Februari
16,AmerGerrard,2021-02-27 15:24:26+00:00,Cucuk guna jarum paling besar utk org politik &amp; vip yg potong que ambil vaksin ni,Sulawesi Utara,Februari
17,muhd_azam7,2021-02-27 15:20:30+00:00,"Dulu ramai buat video kena swab test kat hidung n mulut..
Lepas ni ramai la buat video kena cucuk vaksin plak ya... 😌",Sulawesi Utara,Februari
18,Velu10654537,2021-02-27 15:16:16+00:00,Nie ahli politaik ambek vaksin 1st kenapa?nk layan GRO lar tue ..sanggap but takut 😂,Sulawesi Utara,Februari
19,rere2_kumampung,2021-02-27 15:15:30+00:00,"Gue jadi salah satu org yg diprioritaskan negara buat dpt vaksin karna gue jurnalis. Semoga kinerja jurnalistik yg gue kerjain, bisa bermanfaat buat masyarakat ya. Tanggung jawabnya gede cuy. 
#vaksinasiwartawan 
#vaksinstoppandemi",Sulawesi Utara,Februari
20,naqiiden_,2021-02-27 14:54:28+00:00,Seronok pulak tgk acu dgn staf kk dong amek vaksin 😂,Sulawesi Utara,Februari
21,shafwanshukor,2021-02-27 14:52:45+00:00,"Kesan masa panjang vaksin ni bukan pasal kesan buruk pada kesihatan, akan tetapi adakah perlukan suntikan tambahan untuk masa hadapan. Adakah vaksin ini ada tarikh luput dia? Ini yang memerlukan data masa panjang.",Sulawesi Utara,Februari
22,hang_cangkoi,2021-02-27 14:41:57+00:00,@jajujejai @lyaamran_ Siye kita punya pemikiran serupa. Aku cakap kat bini siang tadi sin no vac tu dosa kalau tak vaksin. Lalu aku kena jelingan malas nak layan,Sulawesi Utara,Februari
23,CarlyeLaj,2021-02-27 14:37:13+00:00,J&amp;J mohon kelulusan kecemasan vaksin COVID-19 | Berita Harian https://t.co/db6qrk9fCk,Sulawesi Utara,Februari
24,myaleee05,2021-02-27 14:35:39+00:00,@Muhd_Mohsein @nrsyhrhsmsdn Dia bukan xpercaya pakai mask ke.. Why bother nak vaksin awal2 🤣🤣🤣,Sulawesi Utara,Februari
25,ans47,2021-02-27 14:34:35+00:00,"Inilah dua pemilik dan founder vaksin Covid-19 utk BioNtech Pfizer 

Sbb tu pentingnya ilmu
Bayangkan kalau dua insan ni xkisah skor 9G dalam exam
Pastu mak ayah diorg sokong lalu berhentikan je skolah
Lalu mereka berpuas hati dgn produk timbang kilo
Takde la vaksin Pfizer https://t.co/9nyqT4QHBR",Sulawesi Utara,Februari
26,Loganray86,2021-02-27 14:26:02+00:00,"Aku tanye je...

Yg sedara mara menteri potong queue amek vaksin cepat2 tu nak buat apa?
Nak gi jalan cepat2 ke pe?

Bg la chance kat frontliners amek protect themselves dulu, if diorg rmai kena n collapse ko nak ganti ke?",Sulawesi Utara,Februari
27,CantikaCahyhani,2021-02-27 14:09:08+00:00,"@muh_imadudin @TheArieAir @ayah9_garislucu @wiwikherma @desakusurga @BaswirOb @IBRAHIMCruise KITA DAFTAR YUKS...

OPEN PROMOTE
 #programfolbac#SejutaPromotor 
Best Regard : @TheArieAir

Vaksin datang Ekonomi bangkit

 Follow Promotornya :
@muh_imadudin TSP-72

RT + Like 
Rep: Sukseskan Vaksinasi
#programfolback",Sulawesi Utara,Februari
28,shei_sajieda,2021-02-27 14:00:13+00:00,"setelah pemerintah pusat, tenaga kesehatan, kini ASN cilegon akan diberikan vaksin covide-19.

Alhamdulillah.. bentuk ikhtiar diri mengurangi beban Pandemi ini..",Sulawesi Utara,Februari
29,ArizOdik,2021-02-27 13:50:33+00:00,Ape bangang vip rebut vaksin. Bagila frontliner dlu. https://t.co/hxyKXVrRV9,Sulawesi Utara,Februari
30,garp_luffy,2021-02-27 13:47:52+00:00,Jom semua daftar utk vaksin c-19 utk kslmtn semua... https://t.co/iVWKchApIr,Sulawesi Utara,Februari
31,aprahastianti,2021-02-27 13:45:34+00:00,@sailormoonbiru Sblm sadar abis vaksin malah gue pijet2 sotoy tuh bahu sambil sendawa 😩,Sulawesi Utara,Februari
32,NaimSamsudin,2021-02-27 13:41:49+00:00,Nanti antivaks kata vaksin buat orang jadi bodo https://t.co/atFiRwusoz,Sulawesi Utara,Februari
33,ipullen,2021-02-27 13:38:30+00:00,"mon maap nih, yg udah di vaksin tuh kan baru nakes ya, lansia baru mulai jalankan ya e tapi ini jalanan ramenya kaya covid udah ga ada, berasa udah kebal semua kali ya",Sulawesi Utara,Februari
34,ManEyeMan,2021-02-27 13:37:41+00:00,Nanti kalu free nak tweet tentang cara nak melaporkan AEFI vaksin,Sulawesi Utara,Februari
35,nur_ahmadN,2021-02-27 13:31:43+00:00,"Diorg vaksin awal, lepas tu semua tamak PRU. Lepas tu malaysian yang belum vaksin kena klua ngundi. Pastu at the end masih rakyat x dapat ape . https://t.co/9xpxhHYr6A",Sulawesi Utara,Februari
36,yonsetiahadi,2021-02-27 13:21:01+00:00,@Oseng2Plenthong Rung tau di vaksin smadav po koe,Sulawesi Utara,Februari
37,AchVic,2021-02-27 13:11:00+00:00,"Jaman udah modern. Vaksin masih aje pake suntikan. Pake sirup dong !

*Team takut disuntik 🤭",Sulawesi Utara,Februari
38,JogjaUpdate,2021-02-27 13:09:44+00:00,Loading vaksin di Vredeburg https://t.co/LrUtoIwrgE,Sulawesi Utara,Februari
39,hafizkenny,2021-02-27 13:09:28+00:00,"Dah la slow buat kerja, lepas tu dapat suntikan vaksin dulu. Menteri menteri yang tak membantu ni takyah dapat lagi pun takpe. Plus they’re not even frontliners pun. https://t.co/HzxoBb0jAh",Sulawesi Utara,Februari
40,ruffleseed,2021-02-27 13:02:21+00:00,@bongkersz So vaksin buat orang jadi bodoh?,Sulawesi Utara,Februari
41,ahmadamzar2201,2021-02-27 12:56:09+00:00,Bagi frontliner dululah ambil vaksin Covid-19 tu. Pimpinan politik yang bukan utama boleh tunggu dulu. Benda common sense kut. 🤔,Sulawesi Utara,Februari
42,PrimaDave,2021-02-27 12:52:02+00:00,Ceria lah wong makmur sentosa dah di vaksin pulaaaa 😘 https://t.co/Ba5KbvwsDj,Sulawesi Utara,Februari
43,yuli_yosi,2021-02-27 12:47:29+00:00,"Meski sdh di vaksin, tetap wajib prokes ya... https://t.co/tfCczvGHXr",Sulawesi Utara,Februari
44,adamiqram_,2021-02-27 12:32:39+00:00,Apa ke hamak sangat la vaksin tu sampai nak berebut ambil jelah tak kisah pun memang nyawa orang lain ni boleh beli dekat caring pharmacy.,Sulawesi Utara,Februari
45,mikhaelmummy,2021-02-27 12:28:07+00:00,"@nrlnbihah_ Hahahah otak letak bontot dorang nih. Pasni tengok lah mana2 menteri yang tak pernah muncul or wujud, tetiba muncul dpt vaksin.",Sulawesi Utara,Februari
46,erkwsyh,2021-02-27 12:22:58+00:00,Bisa jadi dapet vaksin dari jalur ini dong 😂 https://t.co/ua2yjLusCc,Sulawesi Utara,Februari
47,Nurulaienisme,2021-02-27 12:18:54+00:00,@mimiimarlinda Nasib baik lah aku skrg nie anti vaksin.. sbb pregnt.. hahaha xpyh amek,Sulawesi Utara,Februari
48,Nurulaienisme,2021-02-27 12:15:09+00:00,@mimiimarlinda Kite jew beg dri cina.. dieorg semua nk yg ok.. kite jew cina.. tahu rakyat suka shopee tapi jgn lah vaksin pun nk dri cina.. eeei geram..,Sulawesi Utara,Februari
49,GhazaliResab,2021-02-27 12:13:46+00:00,Dr mereka mahu ambil vaksin seberapa cepat sebab takut mati Rasulullah kata siapa yg selalu mengingati kematian adalah sebijak2 manusia sebab mereka akan bersungguh2 membuat persiapan mengadap Allah kelak https://t.co/ghm44lt2o4,Sulawesi Utara,Februari
0,izyanmahmud,2021-03-29 23:57:06+00:00,@dyananizza Tulah yg fasa kedua vaksin pon tak dapat lagi ini nak bagi rentas. Tolong la fed up nak hadap roadblock lagi.,Sulawesi Utara,Maret
1,uus_pm,2021-03-29 23:55:54+00:00,"Pengumuman. 

Hari ini uka ek di vaksin di senayan.😬",Sulawesi Utara,Maret
2,ocokk_,2021-03-29 23:46:30+00:00,"@ialaksmi Tubuh lagi penyesuaian dengan vaksin, istirahat gen dulu",Sulawesi Utara,Maret
3,faradillah12,2021-03-29 23:18:07+00:00,Abis vaksin cvd kenapa efek sampingnya nafsu makan nambah 🤣 heran dah🤣,Sulawesi Utara,Maret
4,YohanaAsmara,2021-03-29 23:09:13+00:00,"Abis vaksin semaleman panas, menggigil dan pusing ya Allah iki astrazeneca efeknya sampai begini ke badan.",Sulawesi Utara,Maret
5,duduk_arta,2021-03-29 22:59:26+00:00,Pak @jokowi kenapa perangkat desa n staf desa skrg dinomor duakan untuk vaksin. Bukankah perangkat desa pelayanan masyarakat di desa?,Sulawesi Utara,Maret
6,nurradinda,2021-03-29 22:42:44+00:00,Habis di vaksin malah bikin mager gini 😬,Sulawesi Utara,Maret
7,FariedOkt,2021-03-29 22:07:04+00:00,"Sesuai anjuran presiden utk membenci produk asing, dengan ini sy menolak di vaksin karena vaksinnya produk asing",Sulawesi Utara,Maret
8,LAZISNUKRENCENG,2021-03-29 20:51:46+00:00,"Bahtsul Masail MWC NU Kec. Nglegok di Desa Sumberasri. 

Sosialisasi Vaksin saat puasa adalah boleh. https://t.co/kceevkNUVk",Sulawesi Utara,Maret
9,Krisharsandi,2021-03-29 17:30:14+00:00,@enricobenarivo Diatas 50% yes. Dikit lg kalo kantor2 dah pada vaksin mandiri jg bakal los dol ini,Sulawesi Utara,Maret
10,Nora_shi_kin,2021-03-29 16:42:24+00:00,"@mysumber Walaupon aku kt selangor, tapi aku still xstuju rentas. Selagi vaksin belom capai 50%, rentas must a no no no.",Sulawesi Utara,Maret
11,Must_ThreeKu,2021-03-29 16:15:48+00:00,Penyintas Covid dapat diberikan vaksin setelah 3 bulan terkonfirmasi https://t.co/pPHCWppthR,Sulawesi Utara,Maret
12,tatuw,2021-03-29 15:48:09+00:00,"Akuuu mau banget vaksin, tp belum dalet dapet.. sueer https://t.co/cx0xKmV8mg",Sulawesi Utara,Maret
13,MuhdAnr,2021-03-29 15:10:20+00:00,"Done vaksin , 2nd dos ni kuat ya . Doc yg bagi taklimat pun dh ckp awai2 , lps sejam cucuk aku rasa pening2 . Malam ni mcm biasa lah , bahu dia punya lenguh tak boleh bwk bincang . Lagi kuat dari yang mula2 , yang penting dh cucuk vaksin boleh bercuti lah kan ? haha https://t.co/s8xe7B0tUv",Sulawesi Utara,Maret
14,thisisandri,2021-03-29 14:46:53+00:00,"@muhammad_husnil Sosialisasi vaksin lewat sinetron yg lg hits belom ada ya, mas?",Sulawesi Utara,Maret
15,winandovallian,2021-03-29 14:38:46+00:00,"@IndraAziz Karena percuma, lembaga tersebut mengutuk, tapi ga ""berbenah""..
Istilahnya ada ""virus"" ddlm tubuh kita nih, kalo kita ga nyuntik ""vaksin"" sebagai ""antibodi"" dari awal, ""virus"" tersebut akan berkembang pasti kan?..(next)",Sulawesi Utara,Maret
16,mieza3739,2021-03-29 14:13:12+00:00,"Orang kata vaksin dos kedua sakit.. 
Aku kata ditinggal yg tercinta lagi sakit..! 🥱😴💤

#SelamatMalam",Sulawesi Utara,Maret
17,deynarazy,2021-03-29 14:10:58+00:00,"@dr_koko28 Seperti biasa, tulisan dapat membunuh di rokok aja kaga takut, malah diisep terus rokoknya, ini kok sok sok an takut sama covid / vaksin.",Sulawesi Utara,Maret
18,Leechansew14,2021-03-29 14:09:46+00:00,@MuazNazid Ingatkan frontliner dah vaksin semua. Ada yang belum ke,Sulawesi Utara,Maret
