,username,date,content,user_location,bulan
49,wldnsatrio_,2021-01-21 04:55:44+00:00,"Babay vaksin, kita tidak berjodoh 😢",Jawa Timur,Januari
0,OjoLsuroboyo27,2021-02-27 16:04:01+00:00,"@anindyastina @sbyfess mestine bisa..
kmren adekku vaksi 2x. beberapa dino sebelom vaksin iku di cek kesehatane..",Jawa Timur,Februari
1,OjoLsuroboyo27,2021-02-27 15:59:27+00:00,"@anindyastina @sbyfess yaa semisale pengen memastikan.
3 dino sebelom vaksin coba kordinasi sama nakesnya sing nyuntik..
bee iso dibantu liat jadi otg apa enggak..",Jawa Timur,Februari
2,OjoLsuroboyo27,2021-02-27 15:55:01+00:00,"@sbyfess lek pas vaksin dan sebelom pokok ojok loro ae..
lek wedi. mending swab disek aee sebelom vaksin.. wkwkwk",Jawa Timur,Februari
3,PrimaDave,2021-02-27 12:52:02+00:00,Ceria lah wong makmur sentosa dah di vaksin pulaaaa 😘 https://t.co/Ba5KbvwsDj,Jawa Timur,Februari
4,yuli_yosi,2021-02-27 12:47:29+00:00,"Meski sdh di vaksin, tetap wajib prokes ya... https://t.co/tfCczvGHXr",Jawa Timur,Februari
5,putridione,2021-02-27 09:46:13+00:00,"@Reisa_BA Dok..nama vaksin yg d luar pemerintah namun d tanggung perusahaan apa ya merk nya?
Karna info dri perusahaan sy harga 1x suntik 2jt dn free dri perusahaan",Jawa Timur,Februari
6,HardimasHP,2021-02-27 09:14:42+00:00,"@awemany @sociotalker Bantu jawab. Selama vaksin masih emergency use Authorization, cuma bisa dibeli sama negara om. Jadi ujungnya ambil hak yg prioritas, belum rebutan sama negara lain. Yg jadi masalah vaksin yg masih belum tersedia masif di pake buat napi koruptir, sama calon koruptor trhormat 😑",Jawa Timur,Februari
7,ghoendhoel,2021-02-27 07:08:01+00:00,"@penyejuk_hati_ @Reisa_BA @agussari @hkushardanto Koruptor di KPK saja dapat vaksin, masa yang terhormat wakil rakyat gak dapat, ada-ada saja pertanyaan anda!",Jawa Timur,Februari
8,iceuputeri,2021-02-27 06:32:24+00:00,SAYA BANGGA SUDAH DI VAKSIN 😊 https://t.co/FUMBfYa6Ts,Jawa Timur,Februari
9,cak_DITO,2021-02-27 04:57:48+00:00,"Aku sudah vaksin... Alhamdulillah lancar ...cuma.mak clekit 😂 
Tetap jaga prokes yaaa gaess

Eeeh kamu kapan??

#VaksinasiWartawan #Vaksin #VaksinSinovac #COVID19 #pwijatim #PemprovJatim https://t.co/Lrzoon1pyQ",Jawa Timur,Februari
10,Cak_X01,2021-02-26 09:22:15+00:00,"Pasti dibantu,dengan segala upaya,bisa juga dengan jemput bola,yang penting lansia dapat vaksin dan merasa aman...... https://t.co/8seipNgGYp",Jawa Timur,Februari
11,Cak_X01,2021-02-26 07:36:46+00:00,"Pewarta adalah salah satu bagian penting dalam sistem demokrasi kita,kecepatan informasi menjadi modal tersendiri,oleh kàrena itulah Presiden @jokowi menjadikan insan pers salah satu prioritas yang mendapatkan vaksin..... https://t.co/R1OUg7qhP9",Jawa Timur,Februari
12,tityali,2021-02-26 03:09:26+00:00,"Lansia Kelurahan Siwalankerto bersemangat untuk suntik vaksin covid19, semoga orang tua kita sehat .... Amin🙏 https://t.co/qdZwdg2oOQ",Jawa Timur,Februari
13,KataBagoes,2021-02-26 03:08:11+00:00,"@berbarebears Ha? Kok entok vaksin ber, kan lansia. https://t.co/fLp9sMDdc5",Jawa Timur,Februari
14,Kamalul_Islami,2021-02-25 16:44:11+00:00,Tolak vaksin hadiahe umroh 🤣 @_nurulfirdausi https://t.co/cTCVrKPXUU,Jawa Timur,Februari
15,Cak_X01,2021-02-25 12:07:05+00:00,"Mantap,ibu2 yang anaonya masih di usia pendidikan PAUD dan SD tidak perlu kuatir lagi,karena guru2nya sekarang sudah aman karena mendapatkan prioritas untuk di vaksin..... https://t.co/bY3QylwI75",Jawa Timur,Februari
16,silviarhy_,2021-02-25 08:50:17+00:00,@newsplatter Bicara vaksin bicara chip antikris 🤦‍♀️,Jawa Timur,Februari
17,guruhprasetya,2021-02-25 08:46:00+00:00,"Yang belum vaksin segera yaa, ga sakit cuma efeknya aja kerasa 😁 https://t.co/GuV0U6ccla",Jawa Timur,Februari
18,Cak_X01,2021-02-25 06:16:54+00:00,"Rencananya, vaksinasi awal yang akan digelar hingga Sabtu (27/2) mendatang tersebut akan mengikutkan sebanyak 5.512 wartawan yang telah terdata. Sementara untuk pelaksanaan pada Kamis (25/2) ini, sebanyak 1.838 jurnalis akan mendapatkan suntikan dosis pertama vaksin. https://t.co/WjPYZgnlvc",Jawa Timur,Februari
19,manaf_farid,2021-02-25 01:50:50+00:00,"Semakin gak paham ambek negoro, opo urgensi e tahanan KPK di suntik vaksin covid-19!?",Jawa Timur,Februari
20,HendroSunar,2021-02-24 19:29:39+00:00,Lucu juga pengalaman pelaksanaan Vaksin 😊 https://t.co/v2dO6ftOKh,Jawa Timur,Februari
21,anggabay91,2021-02-24 15:53:35+00:00,@CNNIndonesia Ternyata buat ngebiayaain vaksin koruptor ya? Wkwkw @DitjenPajakRI https://t.co/x2RESKl4Q8,Jawa Timur,Februari
22,cakasana,2021-02-24 13:54:23+00:00,"@phat_ime Wah kurang tahu saya kategorinya, tp setahu saya UMKM ini biasanya mempekerjakan minimal sekian orang syaratnya.

Ini saya bicara masalah vaksin mandiri ya konteksnya, dimana pengusaha besar dapet prioritas vaksin mandiri (karena bisa bayar)",Jawa Timur,Februari
23,Cak_X01,2021-02-24 13:18:04+00:00,Semoga segera bisa memproduksi vaksin sendiri...... https://t.co/uUKSN8wIg1,Jawa Timur,Februari
24,Cak_X01,2021-02-24 07:00:46+00:00,"Setelah DKI Jakarta, vaksinasi bagi tenaga pendidik dan kependidikan ini diharapkan bisa diikuti kegiatan serupa di provinsi-provinsi lain. Dengan memprioritaskan pemberian vaksin kpd tenaga pendidik, Presiden berharap kegiatan belajar mengajar tatap muka bisa segera dilakukan. https://t.co/PQylECv2BS",Jawa Timur,Februari
25,0830Kodim,2021-02-24 02:57:51+00:00,"PPKM Mikro Pemberian Vaksin Kepada Lansia Koramil 0830/04 Bubutan Bersama Tiga Pilar di Wilayah Kodim 0830/SU

https://t.co/YJrnQggBAs",Jawa Timur,Februari
26,cakasana,2021-02-24 01:25:43+00:00,"Dan tebak yang dikasih vaksin duluan siapa?

Definitely not UMKM. Vaksin mandiri to the rescueeeeeee 🤣😂🤣😂 https://t.co/IyekK6gh4V",Jawa Timur,Februari
27,setiono110,2021-02-24 00:55:03+00:00,antri vaksin di RS mitra keluarga kenjeran @e100ss https://t.co/RSRdTIx5v9,Jawa Timur,Februari
28,DJocBunthu,2021-02-23 20:39:49+00:00,"Ga onok seng mobile legend an ? 😅
(sambil ndelok ariel bahas vaksin covid)",Jawa Timur,Februari
29,Rafatha19,2021-02-23 16:06:55+00:00,@HoofdbureauID Mau gak melok vaksin nang polrestabes hoof?,Jawa Timur,Februari
30,maduuasli,2021-02-23 15:51:58+00:00,"@dripnlip @sbyfess bukan suntik kb buat manusia bund
Suntik kb nya di dokter hewan
Jadi bedaa resep hehe
Dokter nya malah yang nyaranin waktu aku suntikin vaksin kucingku",Jawa Timur,Februari
31,shellydevina,2021-02-23 12:29:45+00:00,"Kantor (gedung, tepatnya) tempatku kerja sekarang ini ada ruang laktasinya. Alhamdulillah kalau ijin tentang anak (mau antar vaksin, mau konsul DSA karena semalam Nambi jatuh dari kasur-ini waktu Nambi usia 6 bulanan, dsb) atasan ngertiin. Merasa seneng aja karena saat ini aku",Jawa Timur,Februari
32,Nicko_Firman,2021-02-23 10:30:52+00:00,Kayak e aku lek dapat jatah vaksin untuk tahun ini gak bisa deh,Jawa Timur,Februari
33,HardimasHP,2021-02-23 07:53:41+00:00,Mau di edukasi model apapun ada org2 yg brtahan gak mau di vaksin. Baik alasan teologi/ideologi jg trust issue ribet ini vaksin sama org sini 😭,Jawa Timur,Februari
34,HardimasHP,2021-02-23 07:51:53+00:00,"Ini gmana ya enaknya? Kalau nd di vaksin herd imunitasnya gak mungkin terjadi kalau gak ada ""sanksi"" gini bnyk yg apatis sama vaksin sih 😭 @sociotalker @KawalCOVID19 https://t.co/5Fq5E1QJON",Jawa Timur,Februari
35,kabarklaten,2021-02-23 07:17:13+00:00,"Klaten Dapat Jatah Lanjutan 10.000 Dosis Vaksin COVID-19

https://t.co/rva7QoFGsC",Jawa Timur,Februari
36,cakasana,2021-02-23 06:10:39+00:00,"@Outstandjing Ya bener. Tapi ga akan mau karena ga menguntungkan mereka.

Vaksin mandiri kan biar duit bisa muter lg",Jawa Timur,Februari
37,SINAUKU_,2021-02-23 03:27:50+00:00,Gus @abdsalamshohib beserta para Kyai-Kyai Jawa Timur lainnya hari ini melaksanakan Vaksin Covid-19 di PWNU Jatim https://t.co/YudETZ81ZJ,Jawa Timur,Februari
38,unusa_official,2021-02-21 03:41:51+00:00,"Semoga keadaan ini segera pulih, semoga langkah pemulihan yang dilakukan berjalan efektif.
.
.
.
.
#unusa #vaksìncovid19 #vaksin #nakes #langkahpemulihannasional #soft #gerd #kesehatan #mahasiswaindonesia #ners #surabayahits",Jawa Timur,Februari
39,michaeloctav7,2021-02-21 03:02:07+00:00,"Buat orang tua/ Kakek / Nenek yg mau daftar vaksin dg usia diatas 60thn. sila kelink ini 

https://t.co/FHdsOK8MHm",Jawa Timur,Februari
40,HendroSunar,2021-02-21 01:27:05+00:00,"Yth bapak @jokowi  Pendapat tersebut semoga mendapatkan respon segera dr Pemerintah sehingga tdk menjadikan polemik dimasyarakat 

Epidemiolog UI Minta Menkes Budi Gunadi Hentikan Vaksin Nusantara, Begini Penjelasannya #VaksinNusantara via @jpnncom https://t.co/0zQkOIdEzd",Jawa Timur,Februari
41,cakasana,2021-02-21 01:18:31+00:00,"Gini. Gue nakes &amp; divaksin 2x. Tp gue berisiko kalau ketularan dan asimptomatik, gue bs jd superspreader di rumah ke keluarga gue yg sampai saat ini belum dapet jatah vaksin (Bokap baru mau antri karena geriatri)

Sementara mereka, satu rumah LANGSUNG DIVAKSIN. Kan tai kucing.",Jawa Timur,Februari
42,towikusmandayu,2021-02-20 18:00:58+00:00,"Terus yang jadi pertanyaan vaksinnya kapan ngambilnya, yang hubungi para lansia buat vaksin siapa....",Jawa Timur,Februari
43,towikusmandayu,2021-02-20 18:00:05+00:00,"WG vaksin rame lagi senin siap2 enjus2 180 lansia, padahal kmrn wes bongkar ruangan ke fungsinya semula...#malamminggutaktenang",Jawa Timur,Februari
44,cakasana,2021-02-19 15:29:53+00:00,"Terkait vaksin mandiri pasca diskusi di CH tadi, pingin point out bbrp hal.",Jawa Timur,Februari
45,cakasana,2021-02-19 13:42:45+00:00,Ini ngomongin vaksin gue jd gatel ngomong wkwkwkwk,Jawa Timur,Februari
46,sihumaspakong,2021-02-19 04:43:36+00:00,@HumasPoldaJatim @polisi_jatim Vaksin utama kita adalah Disiplin,Jawa Timur,Februari
47,Noeri_1967,2021-02-18 23:05:46+00:00,"Kabar Terbaru, Dokter Terawan Kembangkan Vaksin Corona, Bisa Diproduksi Massal 10 Juta Dosis Sebulan https://t.co/V8rvRTIVup",Jawa Timur,Februari
48,cakasana,2021-02-18 01:10:31+00:00,@iaridlo @BudiGSadikin Setuju mas. Makanya saya agak cringe denger statement kemarin yang bilang penerima vaksin mandiri boleh vaksin lagi yang subsidi,Jawa Timur,Februari
49,dniswr,2021-02-17 16:04:26+00:00,"@jokowi Pak @jokowi mau tanya, yang udah pernah kena covid masih boleh terima vaksin ini nggak sih Pak??",Jawa Timur,Februari
0,YohanaAsmara,2021-03-29 23:09:13+00:00,"Abis vaksin semaleman panas, menggigil dan pusing ya Allah iki astrazeneca efeknya sampai begini ke badan.",Jawa Timur,Maret
1,nurradinda,2021-03-29 22:42:44+00:00,Habis di vaksin malah bikin mager gini 😬,Jawa Timur,Maret
2,Susi58336194,2021-03-29 12:00:58+00:00,"Support kebijakan Dinas Pendidikan SDA..
Stelah vaksin astragenica ljt PKB..
#sehatitusalingsupport..😍🥰 https://t.co/HuaAlhB37j",Jawa Timur,Maret
3,aprilyahtr,2021-03-29 11:45:50+00:00,abis vaksin ngantuk ma diare :(,Jawa Timur,Maret
4,EleosTheofilusG,2021-03-29 11:17:17+00:00,"*Kolaborasi Klub Toastmasters International Distrik 87*
.
.
.
UNDANGAN
Anda semuanya disambut untuk hadir dan berpartisipasi dalam:
.
*DISKUSI &amp; TANYA JAWAB*
*Vaksin Covid-19 : Dari Akar sampai Buah*
.
Konfirmasi kehadiran Anda dengan mendaftar di https://t.co/E2OHEZSdP6 https://t.co/tz90uEF5HV",Jawa Timur,Maret
5,jjangmeyong,2021-03-29 09:59:45+00:00,Habis vaksin be like https://t.co/rNRE4e8q8K,Jawa Timur,Maret
6,YohanaAsmara,2021-03-29 09:57:46+00:00,Efek abis vaksin jadi biduren,Jawa Timur,Maret
7,Alfi_Ann,2021-03-29 09:23:46+00:00,Vaksin kedua 22 Mei nanti semoga efeknya ga semenakutkan yang pertama. Pengen kayak orang orang yang ga sakit dan ga bengkak setelah divaksin 🥺,Jawa Timur,Maret
8,Alfi_Ann,2021-03-29 09:22:04+00:00,"Ga kebayang kalo paginya vaksin, siangnya ttp kerja kayak iparku. Alhamdulillah ttp harus bersyukur",Jawa Timur,Maret
9,Alfi_Ann,2021-03-29 09:11:55+00:00,Dan kata dokter boleh minum paracetamol. Yeay. Tapi paracetamol ku ga ketemu dong. Yang ada pain killer (which is ga disarankan sama dokter karena disinyalir bs mengurangi kinerja vaksin itu sendiri) cmiiw,Jawa Timur,Maret
10,Alfi_Ann,2021-03-29 09:10:22+00:00,Suami akhirnya mutusin untuk chat ke nomor dokter yang tertera di kartu vaksin. https://t.co/nVyjgLlRsi,Jawa Timur,Maret
11,Alfi_Ann,2021-03-29 09:07:11+00:00,"Abis subuhan sembari browsing ttg gejala setelah vaksin, aku minum air putih sebanyak mungkin biar enakan di badan.",Jawa Timur,Maret
12,Alfi_Ann,2021-03-29 09:04:52+00:00,Aku berusaha nyari paracetamol di tempat obat tapi ga ketemu. Lagian takut juga sih kalo ternyata ga boleh minum obat setelah vaksin gimana?,Jawa Timur,Maret
13,Alfi_Ann,2021-03-29 08:54:43+00:00,Pulang dari tempat vaksin tbtb laper. Padahal udah sarapan. Akhirnya ngajak suami beli makan dan dia ngajakin beli nasi bungkus daun pisang di  A. Yani yang menurut aku mayan enak dan murce. Haha https://t.co/Bg7EkCxNg8,Jawa Timur,Maret
14,Alfi_Ann,2021-03-29 08:51:54+00:00,"Apalagi selama ini tanya ke orang. ""Sakit ga di vaksin or bengkak ga?"" Termasuk tanya ke ipar dan ibu kost yang udah pernah di vaksin. Testimoni mereka bagus2 aja dong. Jadi ya, aku nggak negative thinking.",Jawa Timur,Maret
15,Alfi_Ann,2021-03-29 08:49:49+00:00,"Nah abis dapet kartu vaksin udah dibolehin pulang. Aku udah pede aja ""oh segini doang rasanya divaksin"" 😎",Jawa Timur,Maret
16,deeanvet,2021-03-29 06:16:51+00:00,"Tolong pastikan libur 3 hari pasca vaksin..
selamat menikmati dahsyatnya pasca vaksin Astrazeneca...
🤢🤢🤢 https://t.co/SgZKEb3MNo",Jawa Timur,Maret
